rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,End Date
1,spotify:track:1cTZMwcBJT0Ka3UJPXOeeN,Drake,Nice For What,Cash Money/Drake LP6,1,1,3,1812199,2018-04-26
2,spotify:track:5SxkdsY1ufZzoq9iXceLw9,Ariana Grande,no tears left to cry,Republic Records,2,-1,1,1539389,2018-04-26
3,spotify:track:7wrDRQgHlvDnimrRHfQZxt,"Post Malone, Ty Dolla $ign",Psycho (feat. Ty Dolla $ign),Republic Records,2,3,9,1423354,2018-04-26
4,spotify:track:45Egmo7icyopuzJN0oMEdk,"Khalid, Normani",Love Lies (with Normani),RCA Records Label,3,4,10,1393046,2018-04-26
5,spotify:track:2XW4DbS6NddZxRPm5rMCeY,Drake,God's Plan,Cash Money/Drake LP6,1,2,14,1333255,2018-04-26
6,spotify:track:1gm616Plq4ScqNi7TVkZ5N,The Weeknd,Call Out My Name,Universal Republic Records,3,6,4,1262239,2018-04-26
7,spotify:track:10Igtw8bSDyyFs7KIsKngZ,"Lil Dicky, Chris Brown",Freaky Friday (feat. Chris Brown),Commission/BMG,4,5,6,1237946,2018-04-26
8,spotify:track:7ef4DlsgrMEH11cDZd32M6,"Calvin Harris, Dua Lipa",One Kiss (with Dua Lipa),Sony Music UK,8,9,3,1174787,2018-04-26
9,spotify:track:08bNPGLD8AhKpnnERrAc6G,"Marshmello, Anne-Marie",FRIENDS,Atlantic Records UK,4,7,11,1042984,2018-04-26
10,spotify:track:2ARqIya5NAuvFVHSN3bL0m,"Zedd, Maren Morris, Grey",The Middle,UMGRI Interscope,6,8,13,981484,2018-04-26
11,spotify:track:3GCdLUSnKSMJhs4Tj6CV3s,"Kendrick Lamar, SZA",All The Stars (with SZA),Black Panther (TDE/DMG) PS,2,10,16,965009,2018-04-26
12,spotify:track:58q2HKrzhC3ozto2nDdN4z,"Cardi B, Bad Bunny, J Balvin",I Like It,Atlantic/KSR,12,19,3,942323,2018-04-26
13,spotify:track:7yotKA30dwTKNEGomV9ZsI,J. Cole,KOD,J. Cole P&D,13,-1,1,859513,2018-04-26
14,spotify:track:76cy1WJvNGJTj78UqeA5zr,Dua Lipa,IDGAF,Warner Records,4,11,17,851618,2018-04-26
15,spotify:track:7uzmGiiJyRfuViKKK3lVmR,Bazzi,Mine,iamcosmic,4,12,13,790712,2018-04-26
16,spotify:track:5CLGzJsGqhCEECcpnFQA8x,"Rudimental, Jess Glynne, Macklemore, Dan Caplen","These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Atlantic Records UK,5,14,14,768939,2018-04-26
17,spotify:track:3ee8Jmje8o58CHK66QrVC2,XXXTENTACION,SAD!,"Bad Vibes Forever, LLC",3,13,8,763438,2018-04-26
18,spotify:track:55S2PQgSMYAhgoTCcGCDfw,5 Seconds of Summer,Youngblood,Capitol,18,53,2,746471,2018-04-26
19,spotify:track:63SevszngYpZOwf63o61K4,Dennis Lloyd,Nevermind,WM Italy,19,21,5,742415,2018-04-26
20,spotify:track:7iDa6hUg2VgEL1o1HjmfBn,"Bebe Rexha, Florida Georgia Line",Meant to Be (feat. Florida Georgia Line),Warner Records,7,17,32,726461,2018-04-26
21,spotify:track:75ZvA4QfFiZvzhj2xkaWAh,Post Malone,I Fall Apart,Universal Records,1,15,31,711004,2018-04-26
22,spotify:track:79jX8RM5CgPqDKdGEKNW9K,Shawn Mendes,In My Blood,Island Records,12,18,5,698353,2018-04-26
23,spotify:track:4qKcDkK6siZ7Jp1Jb4m0aL,"BlocBoy JB, Drake",Look Alive (feat. Drake),Bloc Nation,16,16,11,676403,2018-04-26
24,spotify:track:0CZ8lquoTX2Dkg7Ak2inwA,King Princess,1950,"Zelig Records, LLC./Columbia Records",23,23,7,670370,2018-04-26
25,spotify:track:7Fg342AJtNsIDdwCfX0paC,ZAYN,Let Me,RCA Records Label,25,34,2,664416,2018-04-26
26,spotify:track:3C2xQqHVkhA1Ht17SzPRke,Robinson,Nothing to Regret,Dryden Street,26,27,7,644819,2018-04-26
27,spotify:track:2U7Hu2RaNQNRi7izoJyZaX,"Post Malone, 21 Savage",rockstar (feat. 21 Savage),Republic Records,1,20,32,643884,2018-04-26
28,spotify:track:2UciqgwVDwro0fev3MFbxJ,J. Cole,ATM,J. Cole P&D,28,-1,1,623720,2018-04-26
29,spotify:track:43cFjTTCD9Cni4aSL0sORz,"KYLE, Kehlani",Playinwitme (feat. Kehlani),independently popular.,29,31,4,620498,2018-04-26
30,spotify:track:6NFyWDv5CjfwuzoCkw47Xf,Taylor Swift,Delicate,"Big Machine Records, LLC",22,24,8,616236,2018-04-26
31,spotify:track:5UEnHoDYpsxlfzWLZIc7LD,"Eminem, Ed Sheeran",River (feat. Ed Sheeran),Aftermath,2,22,19,597620,2018-04-26
32,spotify:track:6xTU6B6nFwKKTSZ9ySXS80,"Kygo, Miguel",Remind Me to Forget,Kygo,28,28,6,593047,2018-04-26
33,spotify:track:6g1NlCpW7fgqDnWbCCDrHl,Avicii,Wake Me Up,Universal Music AB,33,-1,1,588749,2018-04-26
34,spotify:track:026IC4Vj88QjLlnIPDExhz,"Noah Kahan, Julia Michaels",Hurt Somebody,Republic Records,34,45,7,588610,2018-04-26
35,spotify:track:1AT4xjNarTswd0UZ5FlmKF,J. Cole,Motiv8,J. Cole P&D,35,-1,1,563546,2018-04-26
36,spotify:track:1LhMopPAallLeaeNutqbgS,"Justin Timberlake, Chris Stapleton",Say Something (feat. Chris Stapleton),RCA Records Label,21,26,13,559621,2018-04-26
37,spotify:track:6Hgh47WXVKtXN5zGOu0hjI,"Khalid, 6LACK, Ty Dolla $ign",OTW,"Right Hand Music Group, LLC/RCA Records",37,-1,1,559279,2018-04-26
38,spotify:track:0bhnUFDQFCEHCBlsQfHnj5,J. Cole,Photograph,J. Cole P&D,38,-1,1,554050,2018-04-26
39,spotify:track:6tZ3b7ik1QDXFAZlXib0YZ,J. Cole,Kevin’s Heart,J. Cole P&D,39,-1,1,551255,2018-04-26
40,spotify:track:4eWQlBRaTjPPUlzacqEeoQ,Camila Cabello,Never Be the Same,Syco Music/Epic,7,25,20,546941,2018-04-26
41,spotify:track:6mAz8D1TmlTuef90dbNIiZ,Rich The Kid,Plug Walk,Rich The Kid / (TDE/ISR PS),29,29,6,529171,2018-04-26
42,spotify:track:33IOhptvC2Qoy2UhjiHXLV,"David Guetta, Sia",Flames,Parlophone (France),42,44,5,525228,2018-04-26
43,spotify:track:6PKxFkewPt55P5ao5tVS5o,"PNAU, Kira Divine",Go Bang,etcetc AU,11,30,24,508018,2018-04-26
44,spotify:track:6n4U3TlzUGhdSFbUUhTvLP,"Migos, Drake",Walk It Talk It,"Quality Control Music, LLC",35,35,7,507451,2018-04-26
45,spotify:track:7EmGUiUaOSGDnUUQUDrOXC,"Selena Gomez, Marshmello",Wolves,Selena Gomez PS,5,33,26,503780,2018-04-26
46,spotify:track:7EulRO07ZgchxqKUHb8Pvc,J. Cole,1985 - Intro to “The Fall Off”,J. Cole P&D,46,-1,1,496364,2018-04-26
47,spotify:track:5B03nSG8pLE48jh7kmasuL,Avicii,Levels - Radio Edit,Universal Music AB,47,-1,1,489241,2018-04-26
48,spotify:track:1LIbTjMdFP15jIXGkcICSU,Angus & Julia Stone,Chateau,[PIAS] Le Label,20,39,34,475365,2018-04-26
49,spotify:track:6WbADFqMvR8N5u0BvtsWQE,"Avicii, Sandro Cavazza",Without You (feat. Sandro Cavazza),Universal Music AB,19,-1,27,474204,2018-04-26
