main_artist,track_name,End Date,rank difference
Dreamville,"Don't Hit Me Right Now (with Bas & Cozz feat. Yung Baby Tate, Guapdad 4000 & Buddy)",2019-07-11,0
Dreamville,"Down Bad (feat. JID, Bas, J. Cole, EARTHGANG & Young Nudy)",2019-06-20,0
Dreamville,Freedom of Speech (with J. Cole),2022-04-07,0
Dreamville,Got Me (with Ari Lennox & Omen feat. Ty Dolla $ign & Dreezy),2019-07-11,0
Dreamville,"Ladies, Ladies, Ladies (with JID feat. T.I.)",2019-07-11,0
Dreamville,LamboTruck (with Cozz feat. REASON & Childish Major),2019-07-11,0
Dreamville,"Oh Wow...Swerve (with J. Cole feat. Zoink Gang, KEY! & Maxo Kream)",2019-07-11,0
Dreamville,"PTSD (with Omen feat. Mereba, Deante' Hitchcock & St. Beauty)",2019-07-11,0
Dreamville,Rembrandt...Run It Back (with JID & J. Cole feat. Vince Staples),2019-07-11,0
Dreamville,Sacrifices (with EARTHGANG & J. Cole feat. Smino & Saba),2019-07-11,0
Dreamville,Self Love (with Ari Lennox & Bas feat. Baby Rose),2019-07-11,0
Dreamville,Sleep Deprived (with Lute & Omen feat. Mez & DaVionne),2019-07-11,0
Dreamville,Stick (with JID & J. Cole feat. Kenny Mason & Sheck Wes),2022-04-07,0
Dreamville,Sunset (with J. Cole feat. Young Nudy),2019-07-11,0
Dreamville,"Swivel (with EARTHGANG) - From The Album ""Mirrorland""",2019-07-11,0
Dreamville,Under The Sun (with J. Cole & Lute feat. DaBaby),2019-07-11,0
Dreamville,Wells Fargo (with JID & EARTHGANG feat. Buddy & Guapdad 4000) - Interlude,2019-07-11,0
Drip Gogo,Ayavuma (feat. DJ Sumbody & The Lowkeys),2021-12-02,0
DripReport,Skechers,2020-03-19,0
Drizzy Sam Rsa,Thatheka,2022-03-24,0
Drizzy Sam Rsa,Thatheka,2022-04-21,0
Droomsindroom,Hey Sonneblom,2022-05-19,0
Dua Lipa,Break My Heart,2020-04-02,0
Dua Lipa,Break My Heart,2020-07-02,0
Dua Lipa,Don't Start Now,2019-11-07,0
Dua Lipa,Don't Start Now,2019-12-12,0
Dua Lipa,Don't Start Now,2020-01-16,0
Dua Lipa,Don't Start Now,2020-01-30,0
Dua Lipa,Don't Start Now,2020-02-13,0
Dua Lipa,Don't Start Now,2020-02-27,0
Dua Lipa,Don't Start Now,2020-03-05,0
Dua Lipa,Don't Start Now,2020-03-19,0
Dua Lipa,Don't Start Now,2020-04-23,0
Dua Lipa,Don't Start Now,2020-05-28,0
Dua Lipa,Don't Start Now,2020-06-11,0
Dua Lipa,Don't Start Now,2021-05-06,0
Dua Lipa,IDGAF,2018-03-15,0
Dua Lipa,IDGAF,2018-03-22,0
Dua Lipa,IDGAF,2018-08-23,0
Dua Lipa,Kiss and Make Up,2018-10-25,0
Dua Lipa,Levitating (feat. DaBaby),2020-10-15,0
Dua Lipa,Levitating (feat. DaBaby),2021-01-14,0
Dua Lipa,Levitating (feat. DaBaby),2021-05-06,0
Dua Lipa,Levitating (feat. DaBaby),2021-07-08,0
Dua Lipa,Levitating (feat. DaBaby),2021-08-26,0
Dua Lipa,Levitating (feat. DaBaby),2021-09-30,0
Dua Lipa,New Rules,2018-03-15,0
Dua Lipa,New Rules,2018-05-31,0
Dua Lipa,Physical,2020-02-06,0
Dua Lipa,Physical,2020-02-27,0
Dua Lipa,"Swan Song - From the Motion Picture ""Alita: Battle Angel""",2019-01-31,0
Dua Lipa,Want To,2018-09-20,0
Dua Lipa,We're Good,2021-02-18,0
Dua Lipa,We're Good,2021-05-06,0
Duncan Laurence,Arcade,2021-02-25,0
Dynoro,In My Mind,2018-07-12,0
Dynoro,In My Mind,2018-09-20,0
Dynoro,In My Mind,2019-01-24,0
Dynoro,In My Mind,2019-05-09,0
Dynoro,In My Mind,2019-11-21,0
Dynoro,In My Mind,2019-12-19,0
Dzo 729,Ba Xolele - 729 Street Vocal,2021-06-10,0
Dzo 729,Ba Xolele - 729 Street Vocal,2021-08-05,0
Dzo 729,Ba Xolele - 729 Street Vocal,2021-10-14,0
Dzo 729,Ba Xolele - 729 Street Vocal,2021-11-04,0
Eagles,Hotel California - 2013 Remaster,2019-01-03,0
Early B,Potte,2019-03-21,0
Early B,Potte,2019-08-15,0
Earth,September,2018-03-22,0
Ed Sheeran,1000 Nights (feat. Meek Mill & A Boogie Wit da Hoodie),2019-07-18,0
Ed Sheeran,2step,2021-11-04,0
Ed Sheeran,2step (feat. Lil Baby),2022-05-05,0
Ed Sheeran,Afterglow,2020-12-31,0
Ed Sheeran,Antisocial (with Travis Scott),2019-07-18,0
Ed Sheeran,BLOW (with Chris Stapleton & Bruno Mars),2019-07-11,0
Ed Sheeran,Bad Habits,2021-07-01,0
Ed Sheeran,Bad Habits,2021-07-15,0
Ed Sheeran,Bad Habits,2021-07-22,0
Ed Sheeran,Bad Habits,2021-07-29,0
Ed Sheeran,Bad Habits,2021-08-12,0
Ed Sheeran,Bad Habits,2021-08-19,0
Ed Sheeran,Bad Habits,2021-08-26,0
Ed Sheeran,Bad Habits,2021-12-23,0
Ed Sheeran,Bad Habits,2022-01-27,0
Ed Sheeran,Bad Habits,2022-02-03,0
Ed Sheeran,Bad Habits,2022-02-10,0
Ed Sheeran,Bad Habits,2022-03-17,0
Ed Sheeran,Bad Habits,2022-05-26,0
Ed Sheeran,Bad Habits,2022-08-25,0
Ed Sheeran,Bad Habits (feat. Bring Me The Horizon),2022-02-24,0
Ed Sheeran,Bad Habits - Kooldrink Amapiano Remix,2021-08-19,0
Ed Sheeran,Beautiful People (feat. Khalid),2019-07-04,0
Ed Sheeran,Beautiful People (feat. Khalid),2019-07-11,0
Ed Sheeran,Beautiful People (feat. Khalid),2019-07-25,0
Ed Sheeran,Beautiful People (feat. Khalid),2019-08-01,0
Ed Sheeran,Beautiful People (feat. Khalid),2019-08-08,0
Ed Sheeran,Beautiful People (feat. Khalid),2019-08-15,0
Ed Sheeran,Beautiful People (feat. Khalid),2019-08-22,0
Ed Sheeran,Beautiful People (feat. Khalid),2019-08-29,0
Ed Sheeran,Beautiful People (feat. Khalid),2019-09-05,0
Ed Sheeran,Beautiful People (feat. Khalid),2019-09-26,0
Ed Sheeran,Beautiful People (feat. Khalid),2019-10-03,0
Ed Sheeran,Beautiful People (feat. Khalid),2019-10-10,0
Ed Sheeran,Beautiful People (feat. Khalid),2019-10-17,0
Ed Sheeran,Beautiful People (feat. Khalid),2019-10-24,0
Ed Sheeran,Beautiful People (feat. Khalid),2020-02-27,0
Ed Sheeran,Beautiful People (feat. Khalid),2020-03-05,0
Ed Sheeran,Beautiful People (feat. Khalid),2020-03-19,0
Ed Sheeran,Beautiful People (feat. Khalid),2020-04-16,0
Ed Sheeran,Beautiful People (feat. Khalid),2020-05-21,0
Ed Sheeran,Beautiful People (feat. Khalid),2020-05-28,0
Ed Sheeran,Beautiful People (feat. Khalid),2020-06-11,0
Ed Sheeran,Beautiful People (feat. Khalid),2020-11-05,0
Ed Sheeran,Beautiful People (feat. Khalid),2021-01-14,0
Ed Sheeran,Beautiful People (feat. Khalid),2021-02-18,0
Ed Sheeran,Beautiful People (feat. Khalid),2021-12-02,0
Ed Sheeran,Best Part of Me (feat. YEBBA),2019-07-11,0
Ed Sheeran,Castle on the Hill,2018-07-05,0
Ed Sheeran,Cross Me (feat. Chance the Rapper & PnB Rock),2019-05-30,0
Ed Sheeran,Dive,2019-03-28,0
Ed Sheeran,Don't,2019-03-28,0
Ed Sheeran,Feels (feat. Young Thug & J Hus),2019-07-18,0
Ed Sheeran,First Times,2021-11-04,0
Ed Sheeran,Galway Girl,2019-03-28,0
Ed Sheeran,Give Me Love,2019-03-28,0
Ed Sheeran,Happier,2018-05-03,0
Ed Sheeran,Happier,2018-08-02,0
Ed Sheeran,Happier,2018-11-22,0
Ed Sheeran,I Don't Care (with Justin Bieber),2019-05-16,0
Ed Sheeran,I Don't Care (with Justin Bieber),2019-05-23,0
Ed Sheeran,I Don't Care (with Justin Bieber),2019-05-30,0
Ed Sheeran,I Don't Care (with Justin Bieber),2019-06-06,0
Ed Sheeran,I Don't Care (with Justin Bieber),2019-06-13,0
Ed Sheeran,I Don't Care (with Justin Bieber),2019-06-20,0
Ed Sheeran,I Don't Care (with Justin Bieber),2019-07-04,0
Ed Sheeran,I Don't Care (with Justin Bieber),2019-07-25,0
Ed Sheeran,I Don't Care (with Justin Bieber),2019-08-01,0
Ed Sheeran,I Don't Care (with Justin Bieber),2019-08-08,0
Ed Sheeran,I Don't Care (with Justin Bieber),2019-08-29,0
Ed Sheeran,I Don't Care (with Justin Bieber),2019-09-26,0
Ed Sheeran,I Don't Care (with Justin Bieber),2019-10-03,0
Ed Sheeran,I Don't Care (with Justin Bieber),2019-11-14,0
Ed Sheeran,I Don't Care (with Justin Bieber),2020-03-05,0
Ed Sheeran,I Don't Care (with Justin Bieber),2020-03-12,0
Ed Sheeran,I Don't Care (with Justin Bieber),2020-06-04,0
Ed Sheeran,I Don't Care (with Justin Bieber),2020-11-19,0
Ed Sheeran,I Don't Want Your Money (feat. H.E.R.),2019-07-18,0
Ed Sheeran,"I See Fire - From ""The Hobbit - The Desolation Of Smaug""",2019-03-28,0
Ed Sheeran,Merry Christmas,2021-12-23,0
Ed Sheeran,New Man,2019-03-28,0
Ed Sheeran,Nothing On You (feat. Paulo Londra & Dave),2019-07-18,0
Ed Sheeran,Overpass Graffiti,2021-11-04,0
Ed Sheeran,Perfect,2018-03-15,0
Ed Sheeran,Perfect,2018-04-19,0
Ed Sheeran,Perfect,2018-07-19,0
Ed Sheeran,Perfect,2021-04-29,0
Ed Sheeran,Perfect,2021-05-13,0
Ed Sheeran,Perfect Duet (Ed Sheeran & Beyonc),2018-03-15,0
Ed Sheeran,Perfect Duet (Ed Sheeran & Beyonc),2018-05-10,0
Ed Sheeran,Perfect Duet (Ed Sheeran & Beyonc),2018-05-24,0
Ed Sheeran,Photograph,2019-03-14,0
Ed Sheeran,Photograph,2019-05-09,0
Ed Sheeran,Photograph,2019-06-27,0
Ed Sheeran,Put It All on Me (feat. Ella Mai),2019-07-18,0
Ed Sheeran,Remember The Name (feat. Eminem & 50 Cent),2019-07-18,0
Ed Sheeran,Shape of You,2018-03-15,0
Ed Sheeran,Shape of You,2018-08-23,0
Ed Sheeran,Shape of You,2018-12-13,0
Ed Sheeran,Shape of You,2021-04-22,0
Ed Sheeran,Shivers,2021-09-16,0
Ed Sheeran,Shivers,2021-12-09,0
Ed Sheeran,Shivers,2021-12-23,0
Ed Sheeran,Shivers,2022-01-27,0
Ed Sheeran,Shivers,2022-04-07,0
Ed Sheeran,Shivers,2022-04-21,0
Ed Sheeran,South of the Border (feat. Camila Cabello & Cardi B),2019-07-18,0
Ed Sheeran,South of the Border (feat. Camila Cabello & Cardi B),2019-08-15,0
Ed Sheeran,South of the Border (feat. Camila Cabello & Cardi B),2019-09-19,0
Ed Sheeran,Supermarket Flowers,2019-03-28,0
Ed Sheeran,Take Me Back to London (feat. Stormzy),2019-07-18,0
Ed Sheeran,Tenerife Sea,2019-03-28,0
Ed Sheeran,The A Team,2019-03-28,0
Ed Sheeran,The Joker And The Queen (feat. Taylor Swift),2022-02-17,0
Ed Sheeran,Thinking out Loud,2018-03-22,0
Ed Sheeran,Thinking out Loud,2020-09-24,0
Ed Sheeran,Tides,2021-11-04,0
Ed Sheeran,Visiting Hours,2021-08-26,0
Ed Sheeran,Way To Break My Heart (feat. Skrillex),2019-07-18,0
Ed Sheeran,What Do I Know?,2019-03-28,0
Eduardo XD,It Ain't Me TikTok - Remix,2021-07-08,0
Elaine,Changes,2020-02-27,0
Elaine,I Just Wanna Know,2020-02-20,0
Elaine,I/You,2020-02-27,0
Elaine,Right Now,2021-05-13,0
Elaine,Risky,2019-11-14,0
Elaine,Risky,2020-06-18,0
Elaine,Shine,2022-03-24,0
Elaine,You're the One,2019-10-10,0
Elaine,You're the One,2020-04-23,0
Elaine,You're the One,2020-06-04,0
Elaine,You're the One,2020-08-20,0
Elaine,You're the One,2020-09-10,0
Elaine,You're the One,2020-10-01,0
Elandr,Vuur Op Die Water,2019-04-25,0
Elandr,Vuur Op Die Water,2020-11-12,0
Elandr,Vuur Op Die Water,2020-11-19,0
Elevation Worship,Jireh (feat. Chandler Moore & Naomi Raine),2021-04-01,0
Elevation Worship,Old Church Basement (feat. Dante Bowe),2021-05-06,0
Elevation Worship,Talking To Jesus (feat. Brandon Lake),2021-05-06,0
Elevation Worship,The Blessing (Live),2020-05-07,0
Elevation Worship,Wait On You (feat. Dante Bowe & Chandler Moore),2021-05-06,0
Ella Fitzgerald,Sleigh Ride,2018-12-27,0
Ella Mai,Boo'd Up,2018-06-07,0
Ella Mai,Everything (feat. John Legend),2018-10-18,0
Ella Mai,Gut Feeling (feat. H.E.R.),2018-10-18,0
Ella Mai,Naked - Bonus Track,2018-10-18,0
Ella Mai,Not Another Love Song,2020-10-08,0
Ella Mai,Shot Clock,2019-02-21,0
Ella Mai,Trip,2018-08-09,0
Ella Mai,Trip,2019-08-22,0
Ella Mai,Whatchamacallit (feat. Chris Brown),2018-10-18,0
Elley Duh,MIDDLE OF THE NIGHT,2022-02-03,0
Elley Duh,MIDDLE OF THE NIGHT,2022-03-24,0
Ellie Goulding,Close To Me (with Diplo) (feat. Swae Lee),2018-11-01,0
Ellie Goulding,Close To Me (with Diplo) (feat. Swae Lee),2019-01-17,0
Ellie Goulding,Close To Me (with Diplo) (feat. Swae Lee),2019-01-24,0
Ellie Goulding,Close To Me (with Diplo) (feat. Swae Lee),2019-02-07,0
Ellie Goulding,Close To Me (with Diplo) (feat. Swae Lee),2019-02-21,0
Ellie Goulding,Close To Me (with Diplo) (feat. Swae Lee),2019-03-14,0
Ellie Goulding,Close To Me (with Diplo) (feat. Swae Lee),2019-05-30,0
Ellie Goulding,Close To Me (with Diplo) (feat. Swae Lee),2019-08-01,0
Ellie Goulding,Close To Me (with Diplo) (feat. Swae Lee),2019-08-15,0
Ellie Goulding,Close To Me (with Diplo) (feat. Swae Lee),2020-02-27,0
Ellie Goulding,Hate Me (with Juice WRLD),2019-07-04,0
Ellie Goulding,Sixteen,2019-04-18,0
Ellie Goulding,Sixteen,2019-08-08,0
Eloff,Johnnie Blou,2021-12-09,0
Eloff,Johnnie Blou,2022-03-03,0
Eloff,Johnnie Blou,2022-04-14,0
Eloff,Witblits,2022-07-21,0
Elton John,Cold Heart - PNAU Remix,2021-08-19,0
Elton John,Cold Heart - PNAU Remix,2021-11-18,0
Elton John,Cold Heart - PNAU Remix,2021-12-02,0
Elton John,Cold Heart - PNAU Remix,2021-12-09,0
Elton John,Cold Heart - PNAU Remix,2021-12-23,0
Elton John,Cold Heart - PNAU Remix,2022-01-13,0
Elton John,Cold Heart - PNAU Remix,2022-03-03,0
Elton John,Cold Heart - PNAU Remix,2022-04-28,0
Elton John,Cold Heart - PNAU Remix,2022-06-09,0
Elton John,Hold Me Closer,2022-09-01,0
Elton John,Step Into Christmas,2018-12-27,0
Elvis Presley,Blue Christmas,2018-12-27,0
ElyOtto,SugarCrash!,2021-03-11,0
Em Beihold,Numb Little Bug,2022-02-10,0
Em Beihold,Numb Little Bug,2022-02-24,0
Eminem,'Till I Collapse,2018-03-15,0
Eminem,Alfred - Interlude,2020-01-23,0
Eminem,Alfred - Outro,2020-01-23,0
Eminem,Black Magic (feat. Skylar Grey),2020-12-24,0
Eminem,Darkness,2020-01-23,0
Eminem,Em Calls Paul - Skit,2018-09-06,0
Eminem,Fall,2018-09-06,0
Eminem,Farewell,2020-01-23,0
Eminem,From The D 2 The LBC (with Snoop Dogg),2022-06-30,0
Eminem,Gnat,2020-12-24,0
Eminem,Godzilla (feat. Juice WRLD),2020-01-23,0
Eminem,Godzilla (feat. Juice WRLD),2020-01-30,0
Eminem,Godzilla (feat. Juice WRLD),2020-02-27,0
Eminem,Godzilla (feat. Juice WRLD),2020-04-09,0
Eminem,Godzilla (feat. Juice WRLD),2020-05-28,0
Eminem,Godzilla (feat. Juice WRLD),2020-06-11,0
Eminem,Godzilla (feat. Juice WRLD),2020-11-19,0
Eminem,Good Guy (feat. Jessie Reyez),2018-09-06,0
Eminem,Greatest,2018-09-06,0
Eminem,"I Will (feat. KXNG Crooked, Royce Da 5'9"" & Joell Ortiz)",2020-01-23,0
Eminem,In Too Deep,2020-01-23,0
Eminem,Kamikaze,2018-09-06,0
Eminem,Killer (feat. Jack Harlow & Cordae) - Remix,2021-06-03,0
Eminem,Killshot,2018-09-20,0
Eminem,Killshot,2018-11-29,0
Eminem,Leaving Heaven (feat. Skylar Grey),2020-01-23,0
Eminem,Little Engine,2020-01-23,0
Eminem,Lock It Up (feat. Anderson .Paak),2020-01-23,0
Eminem,"Lose Yourself - From ""8 Mile"" Soundtrack",2018-03-22,0
Eminem,Lucky You (feat. Joyner Lucas),2018-09-06,0
Eminem,Lucky You (feat. Joyner Lucas),2018-09-13,0
Eminem,Lucky You (feat. Joyner Lucas),2018-12-13,0
Eminem,Marsh,2020-01-23,0
Eminem,Never Love Again,2020-01-23,0
Eminem,Nice Guy (with Jessie Reyez),2018-09-06,0
Eminem,No Regrets (feat. Don Toliver),2020-01-23,0
Eminem,Normal,2018-09-06,0
Eminem,Not Alike (feat. Royce Da 5'9),2018-09-06,0
Eminem,Premonition - Intro,2020-01-23,0
Eminem,Rap God,2018-03-15,0
Eminem,River (feat. Ed Sheeran),2018-03-15,0
Eminem,Stepdad,2020-01-23,0
Eminem,Stepping Stone,2018-09-06,0
Eminem,The Ringer,2018-09-06,0
Eminem,Those Kinda Nights (feat. Ed Sheeran),2020-01-23,0
Eminem,Unaccommodating (feat. Young M.A),2020-01-23,0
Eminem,Venom - Music From The Motion Picture,2018-09-06,0
Eminem,Venom - Music From The Motion Picture,2019-01-10,0
Eminem,"Yah Yah (feat. Royce Da 5'9"", Black Thought, Q-Tip & Denaun)",2020-01-23,0
Eminem,"You Gon Learn (feat. Royce Da 5'9"" & White Gold)",2020-01-23,0
Eminem,Zeus (feat. White Gold),2020-12-24,0
Emmy Meli,I AM WOMAN,2021-12-09,0
Emotionz DJ,"Messiah (feat. Cassper Nyovest, Zuma, Coolkiid, Nobantu Vilakazi, LuuDadeejay & Alie Keyz)",2021-09-23,0
Emotionz DJ,"Messiah (feat. Zuma, Coolkiid, Alie Keys, Nobantu Vilakazi & LuuDadeejay)",2021-08-26,0
Emtee,All my life,2021-04-15,0
Emtee,Brand New Day,2021-04-15,0
Emtee,Family,2021-04-15,0
Emtee,Johustleburg,2021-04-15,0
Emtee,Laqhasha,2021-04-15,0
Emtee,Logan,2021-04-15,0
Emtee,Long Way,2021-04-15,0
Emtee,Pressure,2021-04-15,0
Emtee,Revolutionary,2021-04-15,0
Emtee,Saam Sokol',2021-04-15,0
Emtee,Slide,2021-04-15,0
Emtee,Uzoyimela,2021-04-15,0
Emtee,Wave,2021-04-15,0
Emtee,Where I'm at,2021-04-15,0
Emtee,iThemba,2021-02-04,0
Erica Banks,Buss It,2021-01-21,0
Eurythmics,Sweet Dreams (Are Made of This) - Remastered,2018-03-22,0
FATMAN,Vuil Coke,2021-04-08,0
FATMAN,Vuil Coke,2021-12-30,0
FLETCHER,Undrunk,2019-03-21,0
Fabolous,Into You (feat. Tamia) - Main Mix,2020-02-13,0
Fabolous,Into You (feat. Tamia) - Main Mix,2020-07-30,0
Fabolous,Into You (feat. Tamia) - Main Mix,2020-10-22,0
Falz,Squander (feat. Niniola & Sayfar) - Remix,2021-04-29,0
Famous Dex,JAPAN,2018-03-29,0
Famous Dex,PICK IT UP (feat. A$AP Rocky),2018-03-22,0
Fantasia,When I See U,2020-03-05,0
Fantasia,When I See U,2020-10-22,0
Fantasia,When I See U,2021-05-06,0
Fantasia,When I See U,2021-11-18,0
Farruko,Pepas,2022-01-06,0
Felix Jaehn,Feel Good,2018-05-24,0
FelixThe1st,Own Brand Freestyle,2021-11-18,0
Felo Le Tee,66,2021-10-28,0
Felo Le Tee,66,2021-11-11,0
Felo Le Tee,66,2021-11-25,0
Felo Le Tee,66,2021-12-02,0
Felo Le Tee,66,2021-12-09,0
Felo Le Tee,66,2021-12-23,0
Felo Le Tee,Dipatje Tsa Felo (feat. Daliwonga),2021-12-23,0
Felo Le Tee,Dipatje Tsa Felo (feat. Daliwonga),2022-01-06,0
Felo Le Tee,Dipatje Tsa Felo (feat. Daliwonga),2022-01-20,0
Felo Le Tee,Dipatje Tsa Felo (feat. Daliwonga),2022-02-24,0
Felo Le Tee,Dipatje Tsa Felo (feat. Daliwonga),2022-03-10,0
Felo Le Tee,Dipatje Tsa Felo (feat. Daliwonga),2022-04-07,0
Felo Le Tee,Dipatje Tsa Felo (feat. Daliwonga),2022-06-09,0
Felo Le Tee,Hayi,2022-06-02,0
Felo Le Tee,Manca,2022-06-02,0
Felo Le Tee,Manca,2022-09-01,0
Felo Le Tee,Ngwana Mani,2021-05-27,0
Fifth Harmony,Work from Home (feat. Ty Dolla $ign),2018-11-01,0
Fireboy DML,Peru,2021-12-30,0
Fivio Foreign,City of Gods,2022-02-17,0
Fleetwood Mac,Dreams - 2004 Remaster,2020-10-08,0
Flipp Dinero,Leave Me Alone,2018-09-13,0
Flipp Dinero,Leave Me Alone,2019-01-24,0
Flipp Dinero,Leave Me Alone,2019-01-31,0
Florence + The Machine,Hunger,2018-05-10,0
Florence + The Machine,Sky Full Of Song,2018-04-19,0
Focalistic,16 Days No Sleep,2021-09-30,0
Focalistic,3310,2022-06-02,0
Focalistic,GUPTA,2021-05-13,0
Focalistic,Ke Star,2020-06-04,0
Focalistic,Ke Star,2020-06-25,0
Focalistic,Ke Star (feat. Vigro Deep),2020-12-10,0
Focalistic,Ke Star - Remix,2021-02-25,0
Focalistic,NdiKuze,2020-03-19,0
Focalistic,Onoroko,2020-12-03,0
Focalistic,SJEPA,2022-04-14,0
Focalistic,Sghubu Ses Excellent,2020-12-10,0
Focalistic,Vrr Phaa,2020-12-24,0
Fort Minor,Remember the Name (feat. Styles of Beyond),2018-03-15,0
Fort Minor,Remember the Name (feat. Styles of Beyond),2018-04-19,0
Foster The People,Sit Next to Me - Stereotypes Remix,2018-03-29,0
Foushe,Deep End,2020-10-22,0
Francois van Coke,Daarsy Boys,2019-10-24,0
Francois van Coke,Dagdrome in Suburbia,2019-09-05,0
Frank Casino,Sudden,2018-11-15,0
Frank Ocean,Cayendo (Side A - Acoustic),2020-04-09,0
Frank Ocean,DHL,2019-10-24,0
Frank Ocean,Lost,2022-01-20,0
Frank Ocean,Lost,2022-02-24,0
Frank Sinatra,Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet),2018-12-27,0
Frank Sinatra,Mistletoe And Holly - Remastered 1999,2019-12-26,0
French Montana,No Stylist (feat. Drake),2018-09-27,0
French Montana,Slide (feat. Blueface & Lil Tjay),2019-04-25,0
French Montana,Unforgettable,2018-03-22,0
French Montana,Writing on the Wall (feat. Post Malone & Cardi B),2019-10-03,0
French Montana,Writing on the Wall (feat. Post Malone & Cardi B),2019-10-31,0
Frenzyoffixial,Gusheshe,2022-04-07,0
Frenzyoffixial,Gusheshe,2022-04-28,0
Future,712PM,2022-05-05,0
Future,All Bad (feat. Lil Uzi Vert),2020-05-21,0
Future,BACK TO THE BASICS,2022-05-05,0
Future,CHICKENS (feat. EST Gee),2022-05-05,0
Future,Crushed Up,2019-01-10,0
Future,D4L,2020-05-07,0
Future,Drankin N Smokin,2020-11-19,0
Future,FOR A NUT (feat. Gunna & Young Thug),2022-05-05,0
Future,Fine China,2018-10-25,0
Future,First Off (feat. Travis Scott),2019-01-24,0
Future,GOLD STACKS,2022-05-05,0
Future,Government Official,2019-06-13,0
Future,HOLY GHOST,2022-05-05,0
Future,Hard Work Pays Off,2018-10-25,0
Future,Harlem Shake (feat. Young Thug),2020-05-21,0
Future,I'M DAT N****,2022-05-05,0
Future,I'M ON ONE (feat. Drake),2022-05-05,0
Future,Jumpin on a Jet,2019-01-24,0
Future,KEEP IT BURNIN (feat. Kanye West),2022-05-05,0
Future,LOVE YOU BETTER,2022-05-05,0
Future,Life Is Good (feat. Drake),2020-01-16,0
Future,Life Is Good (feat. Drake),2020-01-30,0
Future,Life Is Good (feat. Drake),2020-02-13,0
Future,Life Is Good (feat. Drake),2020-02-20,0
Future,Life Is Good (feat. Drake),2020-04-02,0
Future,Life Is Good (feat. Drake),2020-04-09,0
Future,Life Is Good (feat. Drake),2020-04-16,0
Future,Life Is Good (feat. Drake),2020-04-23,0
Future,Life Is Good (feat. Drake),2020-06-11,0
Future,Life Is Good (feat. Drake),2020-06-25,0
Future,Life Is Good (feat. Drake),2021-03-04,0
Future,"Life Is Good (feat. Drake, DaBaby & Lil Baby) - Remix",2020-02-27,0
Future,MASSAGING ME,2022-05-05,0
Future,Mask Off,2018-03-15,0
Future,PUFFIN ON ZOOTIEZ,2022-05-05,0
Future,Ridin Strikers,2020-05-21,0
Future,Solitaires (feat. Travis Scott),2020-05-21,0
Future,THE WAY THINGS GOING,2022-05-05,0
Future,Thats It,2020-11-19,0
Future,Transformer (feat. Nicki Minaj),2018-10-25,0
Future,Trapped In The Sun,2020-05-21,0
Future,Trillionaire (feat. Youngboy Never Broke Again),2020-05-21,0
Future,VOODOO (feat. Kodak Black),2022-05-05,0
Future,WAIT FOR U (feat. Drake & Tems),2022-05-05,0
Future,WAIT FOR U (feat. Drake & Tems),2022-06-16,0
Future,WAIT FOR U (feat. Drake & Tems),2022-07-21,0
Future,WAIT FOR U (feat. Drake & Tems),2022-07-28,0
Future,WE JUS WANNA GET HIGH,2022-05-05,0
Future,WIFI LIT,2018-07-12,0
Future,Worst Day,2022-02-17,0
G Herbo,PTSD,2020-04-30,0
G-Eazy,1942 (feat. Yo Gotti & YBN Nahmir),2018-04-19,0
G-Eazy,Drop (feat. Blac Youngsta & BlocBoy JB),2018-06-28,0
G-Eazy,Hate The Way (feat. blackbear),2020-10-22,0
G-Eazy,Him & I (with Halsey),2018-03-15,0
G-Eazy,I Wanna Rock (feat. Gunna),2019-10-24,0
G-Eazy,Moana,2020-05-14,0
G-Eazy,No Limit,2018-03-15,0
G-Eazy,No Limit,2018-06-14,0
G-Eazy,Provide (feat. Chris Brown & Mark Morrison),2021-02-11,0
G-Eazy,Still Be Friends (feat. Tory Lanez & Tyga),2020-02-13,0
G-Eazy,West Coast,2019-03-07,0
GASHI,Creep On Me,2018-09-20,0
GAYLE,abcdefu,2021-11-18,0
GAYLE,abcdefu,2022-01-20,0
GAYLE,abcdefu,2022-04-07,0
Gaba Cannal,Dali Yim Lo,2022-03-10,0
Gaba Cannal,Healer Ntliziyo Yam,2022-04-28,0
Gaba Cannal,Healer Ntliziyo Yam,2022-08-18,0
Gaba Cannal,Indaba Zabantu,2022-06-16,0
Gaba Cannal,Midnight Sun - Radio Edit,2021-05-27,0
Gabry Ponte,Thunder,2021-10-28,0
Galantis,Bones (feat. OneRepublic),2019-02-07,0
Galantis,Bones (feat. OneRepublic),2019-05-16,0
Galantis,Heartbreak Anthem (with David Guetta & Little Mix),2021-05-27,0
Gaullin,Moonlight,2019-04-04,0
Geato,Cyril Ramaphosa Ipad - Amapiano Remix,2021-07-15,0
Gee Six Five,Obani Lababantu - Original,2020-11-26,0
Gemini Major,Right Now,2019-06-20,0
George Ezra,Budapest,2018-12-20,0
George Ezra,Paradise,2018-04-19,0
George Ezra,Shotgun,2018-07-12,0
George Ezra,Shotgun,2018-09-27,0
George Ezra,Shotgun,2018-10-18,0
George Ezra,Shotgun,2018-11-01,0
George Ezra,Shotgun,2018-11-22,0
George Ezra,Shotgun,2019-05-30,0
George Ezra,Shotgun,2019-08-08,0
Gesaffelstein,Lost in the Fire (feat. The Weeknd),2019-01-17,0
Giveon,All To Me,2021-03-18,0
