main_artist,track_name,Max Streams per Song,Min Streams per Song,Total Streams per Song,Mean Streams per Song,Min Position per Song,MaxMin Difference Position,MaxMin Difference Streams,MaxMin Ratio Position,MaxMin Ratio Streams,Max Song Count per artist,Max Weeks on Chart per song,first_week_rank,first_week_streams,Max Artist Appearance,encoded_source
  Damons year,josee!,27953,18211,113813,22762.6,102,89,9742,1.8725490196078431,1.5349514029981879,40,5,163,22086,44,33
  Damons year,yours,45416,16016,1078869,26971.725,48,152,29400,4.166666666666667,2.835664335664336,40,40,181,16016,44,33
(G)I-DLE,ALREADY,14934,14305,29239,14619.5,115,3,629,1.0260869565217392,1.0439706396364907,63,2,118,14305,171,97
(G)I-DLE,Allergy,79783,60796,140579,70289.5,32,22,18987,1.6875,1.3123067307059675,63,2,54,60796,171,97
(G)I-DLE,Change,32002,26686,58688,29344.0,77,45,5316,1.5844155844155845,1.199205575957431,63,2,77,32002,171,97
(G)I-DLE,DARK (X-file),21116,21116,21116,21116.0,158,0,0,1.0,1.0,63,1,158,21116,171,97
(G)I-DLE,ESCAPE,14159,12742,26901,13450.5,131,17,1417,1.1297709923664123,1.1112070318631297,63,2,148,12742,171,97
(G)I-DLE,HWAA,13467,8005,52275,10455.0,36,146,5462,5.055555555555555,1.682323547782636,63,5,36,13467,171,366
(G)I-DLE,LIAR,12709,11790,24499,12249.5,162,6,919,1.037037037037037,1.0779474130619169,63,2,168,11790,171,97
(G)I-DLE,LOVE,36272,29473,65745,32872.5,66,33,6799,1.5,1.2306857123468937,63,2,66,36272,171,97
(G)I-DLE,Last Dance (Prod. GroovyRoom),9203,9203,9203,9203.0,163,0,0,1.0,1.0,63,1,163,9203,171,198
(G)I-DLE,Lucid,26742,26742,26742,26742.0,165,0,0,1.0,1.0,63,1,165,26742,171,97
(G)I-DLE,MY BAG,46705,18039,957860,29026.060606060608,21,173,28666,9.238095238095237,2.5891124785187647,63,33,65,18733,171,97
(G)I-DLE,Never Stop Me,29781,12812,284821,20344.35714285714,53,146,16969,3.7547169811320753,2.324461442397752,63,14,53,22592,171,97
(G)I-DLE,Nxde,322340,30092,2784486,87015.1875,1,146,292248,147.0,10.711817094244317,63,32,7,165431,171,97
(G)I-DLE,POLAROID,13049,12759,25808,12904.0,144,11,290,1.0763888888888888,1.0227290540010974,63,2,144,12759,171,97
(G)I-DLE,Queencard,254324,123223,377547,188773.5,5,12,131101,3.4,2.063932869675304,63,2,17,123223,171,97
(G)I-DLE,Reset,24494,19174,43668,21834.0,124,66,5320,1.532258064516129,1.277459059142589,63,2,124,24494,171,97
(G)I-DLE,Sculpture,22785,22785,22785,22785.0,139,0,0,1.0,1.0,63,1,139,22785,171,97
(G)I-DLE,TOMBOY,193724,23419,4163964,66094.66666666667,1,198,170305,199.0,8.272086767154875,63,63,2,83647,171,97
(G)I-DLE,VILLAIN DIES,19779,12559,50713,16904.333333333332,69,109,7220,2.579710144927536,1.5748865355521937,63,3,69,18375,171,97
-,MLK Interlude,7767,7767,7767,7767.0,182,0,0,1.0,1.0,1,1,182,7767,0,284
10-FEET,10-FEET_NA,76361,23593,797802,46929.529411764706,20,177,52768,9.85,3.236595600389946,17,17,123,24760,16,366
104,     (prod. IVY GROUND),22911,15844,135384,19340.571428571428,107,92,7067,1.8598130841121496,1.4460363544559454,7,7,187,16755,6,7
10CM, ?? What The Spring??,23511,23511,23511,23511.0,194,0,0,1.0,1.0,47,2,194,23511,114,229
10CM, Stalker,18885,18240,74503,18625.75,176,17,645,1.0965909090909092,1.035361842105263,47,4,187,18240,114,229
10CM,Drawer,27788,13574,369488,19446.736842105263,34,148,14214,5.352941176470588,2.0471489612494476,47,19,103,15046,114,225
10CM,Gradation,55669,20587,1777819,37825.936170212764,30,121,35082,5.033333333333333,2.704085102248992,47,47,115,20587,114,213
10CM,Just 10 centimeters,70327,23343,1169669,37731.25806451613,17,173,46984,11.176470588235293,3.012766139742107,47,31,40,55228,114,214
10CM,My Ultimate First Love,31458,24255,55713,27856.5,131,64,7203,1.4885496183206106,1.2969696969696969,47,2,195,24255,114,213
10CM,Sleepless in Seoul (Feat. LEE SUHYUN),15221,9151,106652,11850.222222222223,63,134,6070,3.126984126984127,1.6633154846464868,47,9,63,14950,114,229
10CM,What The Spring??,12516,12516,12516,12516.0,196,0,0,1.0,1.0,47,1,196,12516,114,213
10CM,Yesterday You Left Me,11105,11105,11105,11105.0,146,0,0,1.0,1.0,47,1,146,11105,114,229
1415,  ,27086,16031,300742,20049.466666666667,108,91,11055,1.8425925925925926,1.6896013972927453,15,15,166,16491,14,367
1nonly,Step Back!,38860,23653,156830,31366.0,104,94,15207,1.9038461538461537,1.6429205597598613,5,5,134,30858,4,255
21univ.,Sticker picture,18851,17527,128978,18425.428571428572,150,41,1324,1.2733333333333334,1.0755405945113254,7,7,162,17527,6,3
220 KID,Stupid Feelings,12790,12790,12790,12790.0,114,0,0,1.0,1.0,1,1,114,12790,0,281
24kGoldn,"3, 2, 1",7505,7505,7505,7505.0,163,0,0,1.0,1.0,47,1,163,7505,53,289
24kGoldn,Love Or Lust,12891,8505,42489,10622.25,86,107,4386,2.244186046511628,1.5156966490299824,47,4,115,10685,53,289
24kGoldn,Mood (feat. iann dior),22264,9805,685201,14578.744680851063,17,179,12459,11.529411764705882,2.2706782253952067,47,47,71,13359,53,289
24kGoldn,Prada (feat. Lil Tecca),12644,12644,12644,12644.0,88,0,0,1.0,1.0,47,1,88,12644,53,289
24kGoldn,SCAR (Prod. BOYCOLD),12923,12923,12923,12923.0,181,0,0,1.0,1.0,47,1,181,12923,53,289
2PM,Make it,20335,9186,82564,13760.666666666666,62,137,11149,3.2096774193548385,2.2136947528848245,6,6,185,10772,7,293
2PM,My House,10021,9327,19348,9674.0,189,4,694,1.0211640211640212,1.0744076337514743,6,2,193,9327,7,293
365LIT,wot wot (Feat. Queen WA$ABII) (Prod. TOIL),17824,13244,31068,15534.0,64,52,4580,1.8125,1.3458169737239505,2,2,64,17824,1,148
5 Seconds of Summer,2011,11817,11817,11817,11817.0,161,0,0,1.0,1.0,25,1,161,11817,27,57
5 Seconds of Summer,COMPLETE MESS,11724,11724,11724,11724.0,161,0,0,1.0,1.0,25,1,161,11724,27,57
5 Seconds of Summer,Me Myself & I,14918,14918,14918,14918.0,163,0,0,1.0,1.0,25,1,163,14918,27,57
5 Seconds of Summer,Youngblood,14111,8284,245224,9808.96,94,101,5827,2.074468085106383,1.703404152583293,25,25,137,9791,27,85
88rising,Best Lover,16009,16009,16009,16009.0,129,0,0,1.0,1.0,16,1,129,16009,16,19
88rising,The Weekend,19325,9265,224607,14037.9375,112,81,10060,1.7232142857142858,2.085806799784134,16,16,122,10816,16,18
A$AP Rocky,Arya (feat. A$AP Rocky),11562,11562,11562,11562.0,141,0,0,1.0,1.0,1,1,141,11562,1,376
A$AP Rocky,D.M.B.,14865,14865,14865,14865.0,151,0,0,1.0,1.0,1,1,151,14865,1,21
A$ton Wyld,Next Level,14119,10873,38518,12839.333333333334,107,47,3246,1.439252336448598,1.2985376620987767,3,3,154,10873,2,58
ACRAZE,Do It To It,13612,9610,130259,11841.727272727272,111,84,4002,1.7567567567567568,1.4164412070759624,11,11,184,9610,10,355
AJR,Bang!,17233,9165,225634,11281.7,45,134,8068,3.977777777777778,1.8803055100927442,20,20,127,10079,38,68
AJR,World's Smallest Violin,30109,20521,493226,25959.263157894737,74,105,9588,2.418918918918919,1.4672286925588423,20,19,112,21372,38,68
AJXACE [OLyMP$],WHATT UPP!! V.2.0,36120,36120,36120,36120.0,84,0,0,1.0,1.0,1,1,84,36120,0,402
AKMU,BENCH (with Zion.T),32502,8796,98812,19762.4,29,166,23706,6.724137931034483,3.6950886766712143,62,5,47,24724,137,397
AKMU,EVEREST (with Sam Kim),24506,9919,69896,17474.0,47,124,14587,3.6382978723404253,2.470611956850489,62,4,64,19448,137,397
AKMU,HAPPENING,11579,11579,11579,11579.0,173,0,0,1.0,1.0,62,1,173,11579,137,397
AKMU,"Hey kid, Close your eyes (with Lee Sun Hee)",39379,9749,163148,20393.5,19,160,29630,9.421052631578947,4.039286080623654,62,8,40,27467,137,397
AKMU,"How can I love the heartbreak, you're the one I love",22150,9770,760263,12262.306451612903,39,151,12380,4.871794871794871,2.2671443193449337,62,62,66,13816,137,397
AKMU,NAKKA (with IU),102247,14331,1463153,32514.51111111111,4,193,87916,49.25,7.134673086316377,62,45,12,52857,137,397
AKMU,Next episode (with Choi Jung Hoon of JANNABI),23019,12554,55265,18421.666666666668,52,66,10465,2.269230769230769,1.8335988529552334,62,3,62,19692,137,397
AKMU,Stupid love song (with Crush),27802,8717,87824,17564.8,38,161,19085,5.2368421052631575,3.189400022943673,62,5,57,21539,137,397
AKMU,Tictoc Tictoc Tictoc (with Beenzino),33620,11238,107928,21585.6,28,97,22382,4.464285714285714,2.991635522334935,62,5,48,24189,137,397
ASH ISLAND,24,12215,12215,12215,12215.0,125,0,0,1.0,1.0,81,1,125,12215,147,149
ASH ISLAND,A STAR IS BORN,6984,6984,6984,6984.0,176,0,0,1.0,1.0,81,1,176,6984,147,149
ASH ISLAND,Beautiful (Feat. Skinny Brown),7961,7961,7961,7961.0,136,0,0,1.0,1.0,81,1,136,7961,147,149
ASH ISLAND,Because,20858,11126,58610,14652.5,54,127,9732,3.3518518518518516,1.8747078914254898,81,4,112,13703,147,149
ASH ISLAND,Carabiner (Prod. GroovyRoom),15758,9193,72247,12041.166666666666,90,108,6565,2.2,1.7141303165451975,81,6,90,15758,147,28
ASH ISLAND,Error (Feat. Loopy),9873,7460,33422,8355.5,114,79,2413,1.6929824561403508,1.3234584450402145,81,4,114,8539,147,149
ASH ISLAND,Goodbye (Feat. Paul Blanco),61073,45069,152271,50757.0,53,28,16004,1.528301886792453,1.3550999578424194,81,3,53,61073,147,149
ASH ISLAND,Grand Prix (Feat. Beenzino),7967,7967,7967,7967.0,135,0,0,1.0,1.0,81,1,135,7967,147,149
ASH ISLAND,MELODY,33689,11789,1676931,20702.85185185185,17,181,21900,11.647058823529411,2.857663923996946,81,81,52,11789,147,149
ASH ISLAND,Nightmare,28244,16034,747173,23349.15625,98,101,12210,2.0306122448979593,1.761506798054135,81,32,194,16034,147,149
ASH ISLAND,One More Night (Feat. lIlBOI),17852,7065,73670,12278.333333333334,69,118,10787,2.710144927536232,2.526822363765039,81,6,169,7065,147,149
ASH ISLAND,Play,12850,10079,35573,11857.666666666666,84,54,2771,1.6428571428571428,1.2749280682607402,81,3,98,12644,147,367
ASH ISLAND,Rose In The Heart,31014,31014,31014,31014.0,135,0,0,1.0,1.0,81,1,135,31014,147,149
ASH ISLAND,Trapped (Feat. Chillin Homie),24941,24941,24941,24941.0,186,0,0,1.0,1.0,81,1,186,24941,147,149
ASH ISLAND,WONDER,37250,25388,90891,30297.0,106,72,11862,1.679245283018868,1.46722861194265,81,3,106,37250,147,149
ATB,Your Love (9PM),7484,6792,35956,7191.2,159,36,692,1.2264150943396226,1.10188457008245,5,5,188,6792,4,377
ATEEZ,Fireworks (I'm The One),8365,7103,22916,7638.666666666667,143,53,1262,1.3706293706293706,1.1776714064479796,3,3,167,7103,5,190
ATEEZ,Guerrilla,16434,16434,16434,16434.0,182,0,0,1.0,1.0,3,1,182,16434,5,190
ATEEZ,HALAZIA,25326,20626,45952,22976.0,123,50,4700,1.4065040650406504,1.2278677397459516,3,2,123,25326,5,190
AURORA,Runaway,10428,8778,29233,9744.333333333334,124,44,1650,1.3548387096774193,1.1879699248120301,3,3,124,10428,2,150
Adele,All Night Parking (with Erroll Garner) Interlude,13124,13124,13124,13124.0,113,0,0,1.0,1.0,34,1,113,13124,65,93
Adele,Can I Get It,25162,11681,57316,19105.333333333332,45,117,13481,3.6,2.154096395856519,34,3,45,25162,65,93
Adele,Cry Your Heart Out,14211,14211,14211,14211.0,94,0,0,1.0,1.0,34,1,94,14211,65,93
Adele,Easy On Me,88133,14864,1128023,33177.14705882353,4,189,73269,48.25,5.929292249730893,34,34,4,88133,65,93
Adele,Hold On,12302,12302,12302,12302.0,123,0,0,1.0,1.0,34,1,123,12302,65,93
Adele,I Drink Wine,19659,12493,32152,16076.0,58,70,7166,2.206896551724138,1.5736012166813416,34,2,58,19659,65,93
Adele,Love Is A Game,11352,11352,11352,11352.0,142,0,0,1.0,1.0,34,1,142,11352,65,93
Adele,My Little Love,18119,9540,27659,13829.5,63,130,8579,3.0634920634920637,1.8992662473794548,34,2,63,18119,65,93
Adele,Oh My God,43567,10922,247846,17703.285714285714,19,178,32645,10.368421052631579,3.988921442959165,34,14,19,43567,65,93
Adele,Someone Like You,10334,10334,10334,10334.0,129,0,0,1.0,1.0,34,1,129,10334,65,392
Adele,Strangers By Nature,19506,19506,19506,19506.0,59,0,0,1.0,1.0,34,1,59,19506,65,93
Adele,To Be Loved,15213,15213,15213,15213.0,84,0,0,1.0,1.0,34,1,84,15213,65,93
Adele,When We Were Young,11994,8919,30120,10040.0,91,107,3075,2.1758241758241756,1.3447695930037,34,3,91,11994,65,392
Adele,Woman Like Me,11690,11690,11690,11690.0,134,0,0,1.0,1.0,34,1,134,11690,65,93
Ado,New Genesis,20906,20906,20906,20906.0,198,0,0,1.0,1.0,1,1,198,20906,0,366
Agust D,AMYGDALA,90084,26905,215330,53832.5,25,136,63179,6.44,3.348225236944806,14,4,25,90084,58,53
Agust D,Burn It (feat. MAX),11423,11423,11423,11423.0,93,0,0,1.0,1.0,14,1,93,11423,58,53
Agust D,D-Day,83245,24790,190986,47746.5,32,155,58455,5.84375,3.3580072609923355,14,4,32,83245,58,53
Agust D,Daechwita,18088,6388,147565,10540.357142857143,35,164,11700,5.685714285714286,2.831559173450219,14,14,35,18088,58,53
Agust D,HUH?! (feat. j-hope),85999,24600,198112,49528.0,28,160,61399,6.714285714285714,3.4958943089430896,14,4,28,85999,58,53
Agust D,Haegeum,154323,84942,573313,114662.6,10,18,69381,2.8,1.8168044077134986,14,5,10,154323,58,53
Agust D,Interlude : Dawn,58855,32082,90937,45468.5,61,69,26773,2.1311475409836067,1.8345177981422605,14,2,61,58855,58,53
Agust D,Life Goes On,78547,24598,187389,46847.25,35,154,53949,5.4,3.193227091633466,14,4,35,78547,58,53
Agust D,Moonlight,8256,8256,8256,8256.0,187,0,0,1.0,1.0,14,1,187,8256,58,53
Agust D,People,18245,13039,31284,15642.0,34,103,5206,4.029411764705882,1.3992637472198788,14,2,34,18245,58,53
Agust D,People Pt.2 (feat. IU),154680,73099,797665,113952.14285714286,9,28,81581,4.111111111111111,2.1160344190755005,14,7,9,154680,58,53
Agust D,Polar Night,72812,27341,147137,49045.666666666664,43,119,45471,3.7674418604651163,2.663106689587067,14,3,43,72812,58,53
Agust D,SDL,76974,29684,156203,52067.666666666664,37,113,47290,4.054054054054054,2.5931141355612453,14,3,37,76974,58,53
Agust D,"Snooze (feat. Ryuichi Sakamoto, WOOSUNG of The Rose)",83739,24296,190837,47709.25,31,163,59443,6.258064516129032,3.4466167270332564,14,4,31,83739,58,53
Agust D,Strange (feat. RM),13363,13363,13363,13363.0,70,0,0,1.0,1.0,14,1,70,13363,58,53
Ahn Ye Eun,CHANGGWI,13057,10319,23376,11688.0,106,57,2738,1.5377358490566038,1.2653357883515846,2,2,106,13057,2,176
Ahn Ye Eun,Full Bloom,24978,24978,24978,24978.0,127,0,0,1.0,1.0,2,1,127,24978,2,155
Aimer,Aimer_NA,12840,11009,35920,11973.333333333334,137,50,1831,1.364963503649635,1.1663184667090563,3,3,137,12840,2,328
Aimyon,Aimyon_NA,116867,21645,1668391,53819.06451612903,14,158,95222,12.285714285714286,5.399260799260799,31,17,167,21645,34,381
Aimyon,Marigold,25348,24374,99268,24817.0,190,5,974,1.0263157894736843,1.03996061376877,31,4,194,25348,34,381
Akame,keep our love alive,78853,78853,78853,78853.0,32,0,0,1.0,1.0,1,1,32,78853,4,84
Akame,keep our love alive v3,55729,55729,55729,55729.0,63,0,0,1.0,1.0,1,1,63,55729,4,84
Akame,keep our love alive v4,81288,81288,81288,81288.0,31,0,0,1.0,1.0,1,1,31,81288,4,84
Akame,keep our love alive v5,70995,70995,70995,70995.0,44,0,0,1.0,1.0,1,1,44,70995,4,84
Akame,when the storm passes,49443,49443,49443,49443.0,77,0,0,1.0,1.0,1,1,77,49443,4,84
Alan Walker,Fake A Smile,7385,7385,7385,7385.0,166,0,0,1.0,1.0,1,1,166,7385,1,199
Alan Walker,The Drum,20629,20629,20629,20629.0,192,0,0,1.0,1.0,1,1,192,20629,1,199
Alessia Cara,Make It To Christmas,36937,12456,223778,24864.222222222223,78,88,24481,2.128205128205128,2.965398201669878,9,9,145,12596,9,122
Alessia Cara,Scars To Your Beautiful,8348,8348,8348,8348.0,184,0,0,1.0,1.0,9,1,184,8348,9,122
Alesso,Chasing Stars (feat. James Bay),13262,10156,23418,11709.0,91,82,3106,1.901098901098901,1.3058290665616383,2,2,91,13262,3,8
Alesso,When Im Gone (with Katy Perry),11552,10626,22178,11089.0,156,41,926,1.2628205128205128,1.0871447393186524,2,2,156,11552,3,9
Ali Gatie,Do You Believe,7710,7710,7710,7710.0,190,0,0,1.0,1.0,1,1,190,7710,0,387
Amaarae,SAD GIRLZ LUV MONEY Remix (feat. Kali Uchis and Moliy),12684,11095,35447,11815.666666666666,121,27,1589,1.2231404958677685,1.143217665615142,3,3,130,11668,2,5
Amy Grant,White Christmas,16643,11382,44531,14843.666666666666,80,88,5261,2.1,1.4622210507819364,3,4,168,11382,2,36
An Nyeong,haeyo (2022),22271,17771,136257,19465.285714285714,156,43,4500,1.2756410256410255,1.2532215407123966,7,7,183,17973,6,13
Anandelight,BREATHE (Feat. MINO) (Prod. GRAY),83121,13159,751516,39553.47368421053,2,132,69962,67.0,6.316665400106391,19,19,4,70486,20,148
Anandelight,High (Feat. LeeHi) (Prod. GRAY),20350,14111,34461,17230.5,63,58,6239,1.9206349206349207,1.4421373396640917,19,2,63,20350,20,148
Anderson .Paak,Fire In The Sky,15837,10447,40497,13499.0,81,60,5390,1.7407407407407407,1.5159375897386809,3,3,81,15837,2,218
Andy Williams,It's the Most Wonderful Time of the Year,32641,10830,198768,22085.333333333332,46,142,21811,4.086956521739131,3.0139427516158817,9,9,156,10830,8,94
Anitta,Envolver,12958,12958,12958,12958.0,169,0,0,1.0,1.0,1,1,169,12958,0,378
Anne-Marie,2002,22988,12362,1504493,15510.237113402061,32,168,10626,6.25,1.8595696489241222,97,97,74,13259,118,46
Anne-Marie,Beautiful,12702,9243,32564,10854.666666666666,126,67,3459,1.5317460317460319,1.3742291463810452,97,3,126,12702,118,46
Anne-Marie,Beautiful,12702,9243,32564,10854.666666666666,126,67,3459,1.5317460317460319,1.3742291463810452,97,3,126,12702,118,47
Anne-Marie,Expectations,46687,25520,106404,35468.0,63,105,21167,2.6666666666666665,1.8294278996865203,97,3,63,46687,118,382
Anne-Marie,Kiss My (Uh Oh),13627,9413,45680,11420.0,115,73,4214,1.6347826086956523,1.4476787421650907,97,4,115,13627,118,47
Anne-Marie,Our Song,19449,10982,188006,15667.166666666666,53,96,8467,2.811320754716981,1.770988890912402,97,12,55,17964,118,47
Apink,Dilemma,17953,13528,46289,15429.666666666666,64,62,4425,1.96875,1.3270993494973389,3,3,64,17953,2,166
Ariana Grande,34+35,36132,8954,725780,15120.416666666666,9,191,27178,22.22222222222222,4.035291489836944,83,48,17,23720,259,292
Ariana Grande,"34+35 Remix (feat. Doja Cat, Megan Thee Stallion) - Remix",10103,7216,34044,8511.0,84,79,2887,1.9404761904761905,1.4000831485587584,83,4,111,8955,259,292
Ariana Grande,7 rings,7802,6915,36584,7316.8,151,36,887,1.2384105960264902,1.1282718727404193,83,5,151,7655,259,292
Ariana Grande,Just Look Up (From Dont Look Up),18682,10761,80976,13496.0,77,112,7921,2.4545454545454546,1.7360840070625407,83,6,77,18682,259,292
Ariana Grande,Last Christmas,32605,10941,197004,21889.333333333332,59,94,21664,2.593220338983051,2.980074947445389,83,9,153,10941,259,370
Ariana Grande,Santa Tell Me,92293,11007,756892,44523.05882352941,8,169,81286,22.125,8.38493685836286,83,17,134,11007,259,370
Ariana Grande,Stuck with U (with Justin Bieber),21134,10406,1207017,14542.373493975903,41,159,10728,4.878048780487805,2.030943686334807,83,83,41,16438,259,37
Ariana Grande,positions,29345,9511,728525,13009.375,12,187,19834,16.583333333333332,3.0853748291452003,83,56,28,19200,259,292
Ariana Grande,pov,12186,6528,193909,9695.45,125,72,5658,1.576,1.8667279411764706,83,20,150,9213,259,292
Ariana Grande,test drive,28533,8169,96084,13726.285714285714,6,177,20364,30.5,3.4928387807565184,83,7,6,28533,259,292
Ariana Grande,"thank u, next",7386,6908,35491,7098.2,160,28,478,1.175,1.069195136074117,83,5,160,7294,259,292
Arizona Zervas,ROXANNE,7421,7054,36295,7259.0,150,28,367,1.1866666666666668,1.0520272185993762,5,5,176,7054,4,39
Armani White,BILLIE EILISH.,40362,17960,501202,29482.470588235294,52,146,22402,3.8076923076923075,2.247327394209354,17,17,155,17960,16,209
Ava Max,Christmas Without You,31212,12109,141521,23586.833333333332,102,53,19103,1.5196078431372548,2.5775869188207117,11,6,142,12675,16,45
Ava Max,My Head & My Heart,10720,7890,106354,9668.545454545454,93,81,2830,1.8709677419354838,1.358681875792142,11,11,151,7890,16,45
Aventura,Volv,10097,10097,10097,10097.0,165,0,0,1.0,1.0,1,1,165,10097,0,306
Avicii,The Nights,20839,16309,91287,18257.4,127,63,4530,1.4960629921259843,1.2777607456005886,5,5,190,16309,4,363
Avril Lavigne,Bite Me,16074,11811,27885,13942.5,74,56,4263,1.7567567567567568,1.3609347218694436,2,2,74,16074,1,108
B.I,BTBT,22073,14778,194985,17725.909090909092,121,78,7295,1.6446280991735538,1.493639193395588,11,11,178,14778,16,164
B.I,Remember me,14220,9071,57845,11569.0,81,106,5149,2.308641975308642,1.5676331165251902,11,5,136,10140,16,163
B.I,illa illa,10187,10187,10187,10187.0,163,0,0,1.0,1.0,11,1,163,10187,16,163
BAEKHYUN,All I Got,14943,11768,26711,13355.5,64,38,3175,1.59375,1.2697994561522774,11,2,64,14943,24,316
BAEKHYUN,Amusement Park,16714,11583,55792,13948.0,53,58,5131,2.0943396226415096,1.4429767763101096,11,4,90,11583,24,316
BAEKHYUN,Bambi,36134,9405,186861,16987.363636363636,15,177,26729,12.8,3.841998936735779,11,11,33,25818,24,316
BAEKHYUN,Candy,8853,8853,8853,8853.0,165,0,0,1.0,1.0,11,1,165,8853,24,316
BAEKHYUN,Cry For Love,15305,8894,39288,13096.0,58,101,6411,2.7413793103448274,1.7208230267596132,11,3,63,15089,24,316
BAEKHYUN,Love Scene,16252,13986,30238,15119.0,54,13,2266,1.2407407407407407,1.162019162019162,11,2,54,16252,24,316
BAEKHYUN,Privacy,12678,10484,23162,11581.0,90,33,2194,1.3666666666666667,1.20927127050744,11,2,90,12678,24,316
BE'O,BAD LOVE,9403,9403,9403,9403.0,194,0,0,1.0,1.0,62,1,194,9403,249,149
BE'O,Brand (Feat. Layone),11520,8997,81800,10225.0,136,51,2523,1.375,1.280426808936312,62,8,169,8997,249,149
BE'O,Complex (Feat. ZICO),78315,25282,1392165,49720.17857142857,19,167,53033,9.789473684210526,3.0976584131002296,62,28,28,58038,249,56
BE'O,Counting Stars (Feat. Beenzino),98073,16049,1080308,34848.645161290326,3,169,82024,57.333333333333336,6.110848027914511,62,31,4,98073,249,54
BE'O,LOVE me,59365,12504,2048728,39398.61538461538,13,184,46861,15.153846153846153,4.747680742162508,62,52,197,12504,249,56
BE'O,Limousine (Feat. MINO) (Prod. GRAY),157758,15862,1579293,45122.65714285714,2,184,141896,93.0,9.94565628546211,62,35,2,157758,249,148
BE'O,MBTI (Feat. Coogie & Loco) (Prod. GRAY),53262,12426,311477,25956.416666666668,11,135,40836,13.272727272727273,4.286335103814582,62,12,11,53262,249,148
BE'O,Nothing (Feat. Hwa Sa & MINO) (Prod. GRAY),15644,10459,41095,13698.333333333334,99,100,5185,2.01010101010101,1.4957452911368199,62,3,99,15644,249,148
BE'O,Suddenly,38807,8775,1436588,23170.774193548386,23,167,30032,8.26086956521739,4.422450142450143,62,62,180,8775,249,149
BE'O,Without You (Feat. ASH ISLAND) (Prod. GRAY),46803,12160,445634,24757.444444444445,15,185,34643,13.333333333333334,3.8489309210526317,62,18,19,41124,249,148
BIBI,Animal Farm,27930,20850,119032,23806.4,91,77,7080,1.8461538461538463,1.339568345323741,14,5,91,27930,49,18
BIBI,Animal Farm,27930,20850,119032,23806.4,91,77,7080,1.8461538461538463,1.339568345323741,14,5,91,27930,49,135
BIBI,BAD SAD AND MAD,9901,9019,18920,9460.0,142,19,882,1.1338028169014085,1.0977935469564253,14,2,142,9901,49,136
BIBI,BIBI Vengeance,38645,20261,367736,26266.85714285714,71,125,18384,2.76056338028169,1.907358965500222,14,14,91,33757,49,135
BIBI,KAZINO,11283,11283,11283,11283.0,181,0,0,1.0,1.0,14,1,181,11283,49,136
BIBI,Life is a Bi,12540,8035,31680,10560.0,91,101,4505,2.10989010989011,1.5606720597386434,14,3,110,11105,49,136
BIBI,Maybe if,20042,11169,203230,15633.076923076924,54,132,8873,3.4444444444444446,1.7944310144148983,14,13,182,11169,49,225
BIBI,MotoSpeed 24,20808,20808,20808,20808.0,176,0,0,1.0,1.0,14,1,176,20808,49,135
BIBI,PADO,9458,9458,9458,9458.0,178,0,0,1.0,1.0,14,1,178,9458,49,136
BIBI,Sweet Sorrow of Mother,36274,21439,82233,27411.0,75,105,14835,2.4,1.691963244554317,14,3,122,24520,49,135
BIBI,"Very, Slowly",19352,12207,111240,15891.42857142857,75,93,7145,2.24,1.58531989841894,14,7,151,12207,49,337
BIG MAMA,One Day More,11124,9559,20683,10341.5,158,33,1565,1.2088607594936709,1.1637200543989956,2,2,158,11124,1,191
BIG Naughty,Beyond Love (Feat. 10CM),112157,14015,3643586,62820.44827586207,2,150,98142,76.0,8.00264002854085,58,58,152,14015,191,152
BIG Naughty,Fxxxnds (Feat. Kim Min Seok of MeloMance),50558,25542,454343,34949.46153846154,42,149,25016,4.5476190476190474,1.9794064677785608,58,13,67,38916,191,152
BIG Naughty,Hopeless Romantic (Feat. LEE SUHYUN),36587,24582,279355,31039.444444444445,91,98,12005,2.076923076923077,1.4883654706695957,58,9,91,36587,191,152
BIG Naughty,Joker (Feat. JAMIE),17523,15098,100318,16719.666666666668,164,29,2425,1.1768292682926829,1.160617300304676,58,6,193,15098,191,152
BIG Naughty,Korean Ballad,24282,24282,24282,24282.0,157,0,0,1.0,1.0,58,1,157,24282,191,152
BIG Naughty,Lovey Dovey (Feat. meenoi),26977,14061,123150,17592.85714285714,87,109,12916,2.2528735632183907,1.918569091814238,58,7,160,14304,191,152
BIG Naughty,Poker (Feat. Dvwn),16497,16497,16497,16497.0,192,0,0,1.0,1.0,58,1,192,16497,191,152
BIG Naughty,"Romance Symphony (Feat. CHANGMO, Jay Park)",58201,20468,1109942,29209.0,22,165,37733,8.5,2.843511823333985,58,38,22,58201,191,152
BIG Naughty,The invention of romance (WEBTOON 'Discovery of Love' X BIG Naughty),20237,20237,20237,20237.0,125,0,0,1.0,1.0,58,1,125,20237,191,347
BIG Naughty,Vancouver,55714,22688,2081466,37844.836363636365,41,55,33026,2.341463414634146,2.4556593794076162,58,55,65,24009,191,152
BIG Naughty,With me,27352,22983,76043,25347.666666666668,119,17,4369,1.1428571428571428,1.190097028238263,58,3,123,22983,191,22
BIGBANG,BANG BANG BANG,15306,15306,15306,15306.0,130,0,0,1.0,1.0,51,1,130,15306,69,397
BIGBANG,Blue,15705,12270,40981,13660.333333333334,120,76,3435,1.6333333333333333,1.2799511002444988,51,3,196,12270,69,397
