main_artist,track_name,Max Streams per Song,Min Streams per Song,Total Streams per Song,Mean Streams per Song,Min Position per Song,MaxMin Difference Position,MaxMin Difference Streams,MaxMin Ratio Position,MaxMin Ratio Streams,Max Song Count per artist,Max Weeks on Chart per song,first_week_rank,first_week_streams,Max Artist Appearance,encoded_source
A-Wall,Loverboy,6017085,4985449,39225622,5603660.285714285,140,52,1031636,1.3714285714285714,1.2069294059572166,7,7,165,5490484,6,641
A-Wall,Loverboy,6017085,4985449,39225622,5603660.285714285,140,52,1031636,1.3714285714285714,1.2069294059572166,7,7,165,5490484,6,438
ABBA,Don't Shut Me Down,8909165,8909165,8909165,8909165.0,78,0,0,1.0,1.0,1,1,78,8909165,1,576
ABBA,I Still Have Faith In You,7059474,7059474,7059474,7059474.0,118,0,0,1.0,1.0,1,1,118,7059474,1,576
AC/DC,Highway to Hell,5548719,4660169,20004529,5001132.25,152,42,888550,1.2763157894736843,1.190669050843435,4,4,152,4699023,3,186
ACRAZE,Do It To It,20611311,5737695,461769872,11544246.8,9,190,14873616,22.11111111111111,3.5922632694836514,40,40,120,6239637,39,768
AJR,Weak,11877212,3068062,222210107,6733639.606060606,25,165,8809150,7.6,3.8712424977070214,33,33,146,3465629,32,138
AK AUSSERKONTROLLE,In meinem Benz,5494500,5494500,5494500,5494500.0,131,0,0,1.0,1.0,1,1,131,5494500,0,878
AP Dhillon,Excuses,9225416,5615802,74112032,7411203.2,56,120,3609614,3.142857142857143,1.6427601970297385,10,10,95,7206435,9,612
ATB,Your Love (9PM),13295992,5010424,344772188,9850633.942857143,26,172,8285568,7.615384615384615,2.6536660370459666,35,35,191,5010424,34,830
AURORA,Runaway,17843306,4879460,198554137,9454958.904761905,19,181,12963846,10.526315789473685,3.65681981202838,21,21,125,6067438,20,316
AYLIVA,Sie wei (feat. Mero),8062007,7216106,15278113,7639056.5,139,49,845901,1.3525179856115108,1.1172240263654665,2,2,139,8062007,1,864
Aaron Carter,Sooner Or Later,4688040,3368804,39089078,4343230.888888889,105,59,1319236,1.561904761904762,1.3916036670581013,9,9,164,3368804,8,893
Aaron Smith,Dancin (feat. Luvli) - Krono Remix,6605984,4429229,109888832,5232801.523809524,101,99,2176755,1.9801980198019802,1.4914523498333456,21,21,168,4864839,20,712
Ab-Soul,Bloody Waters (with Anderson .Paak & James Blake),5333802,3730355,9064157,4532078.5,114,76,1603447,1.6666666666666667,1.4298376427980715,2,2,114,5333802,1,141
Abraham Mateo,Loco Enamorado,4264509,3134155,74573848,3924939.3684210526,132,66,1130354,1.5,1.3606567001312952,19,19,183,3134155,18,712
Adele,All I Ask,6663415,5254943,11918358,5959179.0,116,77,1408472,1.6637931034482758,1.268028026184109,84,2,116,6663415,256,872
Adele,All Night Parking (with Erroll Garner) Interlude,14881944,5860213,20742157,10371078.5,30,137,9021731,5.566666666666666,2.539488581729026,84,2,30,14881944,256,186
Adele,Can I Get It,22611545,5897422,48122270,12030567.5,9,166,16714123,19.444444444444443,3.8341405787138854,84,4,9,22611545,256,186
Adele,Chasing Pavements,6904217,5283044,12187261,6093630.5,103,86,1621173,1.8349514563106797,1.3068634294925425,84,2,103,6904217,256,872
Adele,Cry Your Heart Out,17650939,6789174,24440113,12220056.5,21,94,10861765,5.476190476190476,2.599865462278622,84,2,21,17650939,256,186
Adele,Easy On Me,84952932,7588540,1316398168,15671406.761904761,1,189,77364392,190.0,11.194898096340008,84,84,1,84952932,256,186
Adele,Hello,6337919,3154339,47187077,3629775.153846154,124,73,3183580,1.5887096774193548,2.0092700879645466,84,13,151,3402213,256,872
Adele,Hold On,14794494,5983651,20778145,10389072.5,31,128,8810843,5.129032258064516,2.47248611257575,84,2,31,14794494,256,186
Adele,I Drink Wine,21250784,6828796,38781657,12927219.0,12,116,14421988,10.666666666666666,3.111937155539571,84,3,12,21250784,256,186
Adele,Love In The Dark,10439221,5606219,58126522,7265815.25,46,142,4833002,4.086956521739131,1.8620787022412075,84,8,157,5636909,256,872
Adele,Love Is A Game,12906942,12906942,12906942,12906942.0,43,0,0,1.0,1.0,84,1,43,12906942,256,186
Adele,Make You Feel My Love,6671210,6671210,6671210,6671210.0,114,0,0,1.0,1.0,84,1,114,6671210,256,872
Adele,My Little Love,21335150,6093851,37508246,12502748.666666666,11,151,15241299,14.727272727272727,3.501094792110933,84,3,11,21335150,256,186
Adele,Oh My God,33940387,5703237,264898638,10595945.52,3,182,28237150,61.666666666666664,5.9510742758892885,84,25,3,33940387,256,186
Adele,Rolling in the Deep,11967809,5328921,168383468,7015977.833333333,36,144,6638888,5.0,2.2458221842658204,84,24,170,5328921,256,872
Adele,Send My Love (To Your New Lover),7360919,3187902,56663821,4047415.785714286,88,108,4173017,2.227272727272727,2.3090167138136617,84,14,124,3819479,256,872
Adele,Set Fire to the Rain,11540759,5135141,201039463,8376644.291666667,61,136,6405618,3.2295081967213113,2.2474083963809366,84,24,183,5185016,256,872
Adele,Someone Like You,11817942,4703672,81291532,7390139.2727272725,38,159,7114270,5.184210526315789,2.5124927928648084,84,11,197,4703672,256,872
Adele,Strangers By Nature,19508404,6524483,26032887,13016443.5,16,115,12983921,8.1875,2.9900306277141038,84,2,16,19508404,256,186
Adele,To Be Loved,17044691,7254392,24299083,12149541.5,23,82,9790299,4.565217391304348,2.3495685096697283,84,2,23,17044691,256,186
Adele,Water Under the Bridge,7538898,3309014,98472027,5470668.166666667,51,130,4229884,3.549019607843137,2.2782913580903554,84,18,93,4765744,256,872
Adele,When We Were Young,12435738,2933368,69287614,7698623.777777778,33,165,9502370,6.0,4.239406034292322,84,9,198,2933368,256,872
Adele,Woman Like Me,14631993,14631993,14631993,14631993.0,33,0,0,1.0,1.0,84,1,33,14631993,256,186
Aerosmith,Dream On,8540566,6881222,77475802,7747580.2,104,91,1659344,1.875,1.2411408903825512,10,10,195,6881222,9,186
Aerosmith,Dream On,8540566,6881222,77475802,7747580.2,104,91,1659344,1.875,1.2411408903825512,10,10,195,6881222,9,54
AgroPlay,Nosso Quadro,13535581,8276916,145671672,10405119.42857143,50,92,5258665,2.84,1.6353411101429567,14,14,142,8276916,13,59
Agust D,AMYGDALA,7679535,7679535,7679535,7679535.0,190,0,0,1.0,1.0,4,1,190,7679535,9,101
Agust D,Daechwita,8908179,8908179,8908179,8908179.0,55,0,0,1.0,1.0,4,1,55,8908179,9,101
Agust D,Haegeum,20079597,8948111,53523617,13380904.25,21,119,11131486,6.666666666666667,2.244004013808054,4,4,21,20079597,9,101
Agust D,People Pt.2 (feat. IU),16483817,8388359,48986420,12246605.0,27,125,8095458,5.62962962962963,1.9650824434195056,4,4,27,16483817,9,101
Aitana,TELFONO,4436815,3773032,8209847,4104923.5,141,59,663783,1.4184397163120568,1.175928272010415,2,2,141,4436815,1,816
Ak4:20,Me Arrepent,7491107,5485216,19657333,6552444.333333333,80,82,2005891,2.025,1.36569043042243,3,3,80,7491107,2,61
Alan Walker,All Falls Down (feat. Juliander),8009107,4018319,167614925,6207960.185185186,52,147,3990788,3.826923076923077,1.9931486275728731,37,27,106,5037367,162,457
Alan Walker,Alone,9193283,3197183,114646009,6369222.722222222,36,153,5996100,5.25,2.87543221642302,37,18,40,7584237,162,457
Alan Walker,"Alone, Pt. II",7524185,4395061,108858748,6047708.222222222,80,106,3129124,2.325,1.711963724735561,37,18,173,4955994,162,457
Alan Walker,Darkside,7198936,4248897,84503083,6035934.5,67,118,2950039,2.7611940298507465,1.6943070166210195,37,14,111,5229016,162,457
Alan Walker,Diamond Heart,5400793,4563488,39114062,4889257.75,124,52,837305,1.4193548387096775,1.183479172071889,37,8,176,4600915,162,457
Alan Walker,Faded,5824048,3140052,148551850,4014914.864864865,64,128,2683996,3.0,1.8547616408900234,37,37,72,5324718,162,457
Alan Walker,On My Way,11307170,4392821,176875061,7690220.043478261,39,157,6914349,5.0256410256410255,2.5740110967417067,37,23,58,8944636,162,457
Alan Walker,On My Way,11307170,4392821,176875061,7690220.043478261,39,157,6914349,5.0256410256410255,2.5740110967417067,37,23,58,8944636,162,408
Alan Walker,The Spectre,3560748,3244647,13709297,3427324.25,177,21,316101,1.11864406779661,1.0974223081894579,37,4,187,3468880,162,457
Alan Walker,Tired,4903079,3040202,57382302,4098735.8571428573,108,87,1862877,1.8055555555555556,1.612747771365192,37,14,117,4733356,162,457
Alec Benjamin,Let Me Down Slowly,14487348,3976360,491276302,6729812.356164384,27,172,10510988,7.37037037037037,3.643369312637689,73,73,184,4071714,72,19
Alejo,Pantysito,9279709,5555756,124015852,7295050.117647059,55,138,3723953,3.5090909090909093,1.6702873560321942,17,17,99,7388473,16,788
Alessandra,Queen of Kings,12800294,9182263,21982557,10991278.5,54,80,3618031,2.4814814814814814,1.3940238914960288,2,2,54,12800294,1,796
Alessia Cara,Growing Pains,5586774,4358091,9944865,4972432.5,112,43,1228683,1.3839285714285714,1.2819314695356292,33,2,112,5586774,62,222
Alessia Cara,"How Far I'll Go - From ""Moana""",13331214,3144222,254412505,7709469.848484849,19,180,10186992,10.473684210526315,4.239908632405727,33,33,56,6273292,62,852
Alessia Cara,Make It To Christmas,5905949,5905949,5905949,5905949.0,178,0,0,1.0,1.0,33,1,178,5905949,62,241
Alessia Cara,Out Of Love,5029681,4883956,14894640,4964880.0,152,8,145725,1.0526315789473684,1.0298374923934615,33,3,160,4883956,62,222
Alessia Cara,Scars To Your Beautiful,10191078,3173158,135855139,5660630.791666667,29,165,7017920,6.689655172413793,3.211651610162494,33,24,31,8583889,62,241
Alesso,Chasing Stars (feat. James Bay),5062566,5062566,5062566,5062566.0,194,0,0,1.0,1.0,12,1,194,5062566,19,9
Alesso,Is That For Me,4562946,3514961,11685504,3895168.0,121,58,1047985,1.4793388429752066,1.2981498229994586,12,3,121,4562946,19,836
Alesso,REMEDY,9070487,4213549,73590863,6132571.916666667,53,136,4856938,3.5660377358490565,2.152695269474735,12,12,149,4523939,19,8
Alesso,Sad Song (feat. TINI),4612123,4612123,4612123,4612123.0,177,0,0,1.0,1.0,12,1,177,4612123,19,8
Alesso,When Im Gone (with Katy Perry),5846612,5406298,16668331,5556110.333333333,135,55,440314,1.4074074074074074,1.081444641046424,12,3,135,5846612,19,10
Alex Rose,Jangueo,5625362,4649528,135776730,5028767.777777778,122,64,975834,1.5245901639344261,1.2098780779468368,27,27,175,5057070,50,441
Alex Rose,Me Fije,5122712,5033411,20329174,5082293.5,183,17,89301,1.092896174863388,1.0177416467679672,27,4,197,5033411,50,837
Alex Rose,Toda - Remix,6027173,3920103,105208507,5260425.35,103,90,2107070,1.8737864077669903,1.5375037339580109,27,20,190,3920103,50,838
Alex Sensation,Que Va,8180443,3556589,193835148,6057348.375,54,129,4623854,3.388888888888889,2.3000810608141675,32,32,183,3556589,31,371
Alexander 23,IDK You Yet,4936885,4473413,23798137,4759627.4,145,34,463472,1.2344827586206897,1.1036059044850095,5,5,171,4722951,4,361
Ali Gatie,It's You,13084417,4509818,509998317,8225779.306451613,27,173,8574599,7.407407407407407,2.901318190667561,62,62,80,7209877,76,859
Ali Gatie,What If I Told You That I Love You,13658542,5234645,128458623,8563908.2,29,118,8423897,5.068965517241379,2.6092585075014636,62,15,29,13658542,76,859
Alok,Hear Me Now,11164986,3098245,213352546,6275074.882352941,27,165,8066741,7.111111111111111,3.6036485171443835,34,34,57,6269293,40,729
Alok,Liberdade (Quando o Grave Bate Forte),6604980,5378350,41762267,5966038.142857143,105,66,1226630,1.6285714285714286,1.2280680877964432,34,7,105,6604980,40,299
Alonzo,TOUT VA BIEN (feat. Ninho & Naps),5892932,5892932,5892932,5892932.0,183,0,0,1.0,1.0,1,1,183,5892932,0,530
Alvaro Diaz,Problemn,6603313,5453180,47746154,5968269.25,113,59,1150133,1.5221238938053097,1.2109105145988213,8,8,158,5682021,7,786
Alvaro Soler,La Cintura,10848362,4054038,127107786,7061543.666666667,42,145,6794324,4.4523809523809526,2.675939890055298,18,18,172,4381287,19,60
Alvaro Soler,La Cintura (feat. Flo Rida & Tini) - Remix,5043138,4879955,9923093,4961546.5,129,1,163183,1.0077519379844961,1.0334394476998252,18,2,130,5043138,19,60
Amaarae,SAD GIRLZ LUV MONEY Remix (feat. Kali Uchis and Moliy),15489789,5388471,154016663,9059803.705882354,23,167,10101318,8.26086956521739,2.8746167512082743,17,17,159,5666450,16,3
Amenazzy,Baby,4987705,4635298,28584706,4764117.666666667,162,30,352407,1.1851851851851851,1.0760268271856523,6,6,189,4645677,5,658
Amin,Caroline,8391667,3129041,117380722,5589558.19047619,42,156,5262626,4.714285714285714,2.68186546612844,21,21,50,7091625,31,818
Amin,REEL IT IN,5973369,4080668,56520732,5138248.363636363,115,80,1892701,1.6956521739130435,1.4638213645412956,21,11,184,4080668,31,630
Amy Grant,White Christmas,7238181,6836617,14074798,7037399.0,129,7,401564,1.054263565891473,1.0587372380228408,2,6,129,7238181,1,65
Ana Castela,Pipoco,7449136,5975947,51392145,6424018.125,100,92,1473189,1.92,1.246519756617654,8,8,124,6902231,7,66
Anderson .Paak,Tints (feat. Kendrick Lamar),5600121,5600121,5600121,5600121.0,121,0,0,1.0,1.0,1,1,121,5600121,0,58
Andy Grammer,Fresh Eyes,4236925,3304946,46997144,3916428.6666666665,103,85,931979,1.825242718446602,1.2819952277586382,12,12,119,4008319,11,677
Andy Williams,It's the Most Wonderful Time of the Year,34984177,4243061,516015481,14743299.457142858,7,142,30741116,21.285714285714285,8.245032772331108,35,35,45,7232257,34,192
Anggi Marito,Tak Segampang Itu,11527781,7886815,39241271,9810317.75,77,108,3640966,2.4025974025974026,1.4616522639367096,4,4,185,7886815,3,555
Anitta,Boys Don't Cry,6788708,6788708,6788708,6788708.0,107,0,0,1.0,1.0,32,1,107,6788708,109,859
Anitta,Combatchy (feat. MC Rebecca),5997619,4719833,21103913,5275978.25,120,70,1277786,1.5833333333333333,1.2707269515679898,32,4,177,4719833,109,839
Anitta,Downtown,12734008,3925166,280150549,8754704.65625,21,174,8808842,9.285714285714286,3.2441960416451177,32,32,111,5036588,109,839
Anitta,Envolver,30080391,6266602,346304871,12368031.107142856,2,162,23813789,82.0,4.8001119266869035,32,28,125,6266602,109,836
Anitta,Envolver,30080391,6266602,346304871,12368031.107142856,2,162,23813789,82.0,4.8001119266869035,32,28,125,6266602,109,859
Anitta,Girl From Rio,5768836,5768836,5768836,5768836.0,137,0,0,1.0,1.0,32,1,137,5768836,109,859
Anitta,Indecente,4343129,3731174,11902809,3967603.0,147,51,611955,1.346938775510204,1.1640113808683272,32,3,147,4343129,109,839
Anitta,Me Gusta (with Cardi B & Myke Towers),11459992,4914412,54802153,7828879.0,38,150,6545580,4.947368421052632,2.3319151914817073,32,7,38,11459992,109,859
Anitta,Medicina,5939648,3883531,42290424,4698936.0,95,102,2056117,2.0736842105263156,1.5294452393968272,32,9,95,5939648,109,839
Anitta,Paradinha,4382086,3447132,37423939,3742393.9,127,49,934954,1.3858267716535433,1.2712266312981342,32,10,127,4382086,109,839
Anitta,Terremoto,5915768,5915768,5915768,5915768.0,125,0,0,1.0,1.0,32,1,125,5915768,109,839
Anitta,Vai malandra (feat. Tropkillaz & DJ Yuri Martins),11436693,3676542,77959253,6496604.416666667,30,170,7760151,6.666666666666667,3.1107200733732947,32,12,54,8404501,109,839
Anitta,Veneno,5454437,4128423,9582860,4791430.0,134,65,1326014,1.4850746268656716,1.3211914089229713,32,2,134,5454437,109,839
Anne-Marie,2002,13698716,4641240,644432285,7407267.643678161,27,172,9057476,7.37037037037037,2.9515207142918705,87,87,76,8455286,114,88
Anne-Marie,Alarm,3111623,3111623,3111623,3111623.0,155,0,0,1.0,1.0,87,1,155,3111623,114,468
Anne-Marie,Birthday,6207326,6207326,6207326,6207326.0,120,0,0,1.0,1.0,87,1,120,6207326,114,467
Anne-Marie,Ciao Adios,5245299,3031782,65541347,4369423.133333334,101,94,2213517,1.9306930693069306,1.7301042753073934,87,15,188,3462516,114,88
Anne-Marie,Don't Play,5119828,5119828,5119828,5119828.0,177,0,0,1.0,1.0,87,1,177,5119828,114,85
Anne-Marie,Kiss My (Uh Oh),5063181,5063181,5063181,5063181.0,191,0,0,1.0,1.0,87,1,191,5063181,114,91
Anne-Marie,Our Song,7219132,4976121,51870855,5763428.333333333,100,97,2243011,1.97,1.4507549153246073,87,9,100,7219132,114,91
AnnenMayKantereit,Tom's Diner,8288971,5663563,56831770,7103971.25,65,124,2625408,2.9076923076923076,1.4635611893078615,8,8,90,7565740,7,824
Ant Saunders,Yellow Hearts,9630162,6554824,111542926,7967351.857142857,45,77,3075338,2.7111111111111112,1.4691717123144725,14,14,49,8879641,13,74
Anuel AA,Amanece,10600299,4479800,221217583,7628192.517241379,45,149,6120499,4.311111111111111,2.3662438055270325,53,29,141,5912915,305,342
Anuel AA,Antes,9279019,5232377,47764329,6823475.571428572,54,119,4046642,3.2037037037037037,1.773385021759709,53,7,54,9279019,305,617
Anuel AA,China,33436706,4627026,703150756,13266995.396226415,2,185,28809680,93.5,7.2263925035217005,53,53,8,20707036,305,24
Anuel AA,China,33436706,4627026,703150756,13266995.396226415,2,185,28809680,93.5,7.2263925035217005,53,53,8,20707036,305,27
Anuel AA,China,33436706,4627026,703150756,13266995.396226415,2,185,28809680,93.5,7.2263925035217005,53,53,120,5774183,305,24
Anuel AA,China,33436706,4627026,703150756,13266995.396226415,2,185,28809680,93.5,7.2263925035217005,53,53,120,5774183,305,27
Anuel AA,Dictadura,5396691,5396691,5396691,5396691.0,178,0,0,1.0,1.0,53,1,178,5396691,305,618
Anuel AA,El Manual,4470597,4470597,4470597,4470597.0,189,0,0,1.0,1.0,53,1,189,4470597,305,27
Anuel AA,Ella Quiere Beber - Remix,11131112,4293347,286526851,8186481.457142857,33,167,6837765,6.0606060606060606,2.5926420575835123,53,35,116,5968170,305,618
Anuel AA,Ftbol & Rumba (feat. Enrique Iglesias),6139184,4701489,21440723,5360180.75,101,66,1437695,1.6534653465346534,1.3057956745192854,53,4,101,6139184,305,27
Anuel AA,Hasta Que Dios Diga,12049486,4899099,199228985,7969159.4,32,152,7150387,5.75,2.459531028052301,53,25,46,11174453,305,27
Anuel AA,Hipcrita,5406598,3850951,86807925,4822662.5,112,76,1555647,1.6785714285714286,1.40396437139813,53,18,179,3850951,305,21
Anuel AA,Jangueo,5341165,4380714,9721879,4860939.5,140,60,960451,1.4285714285714286,1.219245310239381,53,2,140,5341165,305,27
Anuel AA,Keii,12471842,4687605,103435785,7956598.846153846,37,137,7784237,4.702702702702703,2.660600029226012,53,13,37,12471842,305,27
Anuel AA,Los Dioses,5929507,5929507,5929507,5929507.0,137,0,0,1.0,1.0,53,1,137,5929507,305,617
Anuel AA,Mas Rica Que Ayer,12939510,7575462,50170365,10034073.0,57,143,5364048,3.508771929824561,1.7080819625258499,53,5,57,12590480,305,619
Anuel AA,Mejor Que Yo,11384373,9965345,21349718,10674859.0,67,39,1419028,1.5820895522388059,1.142396274288547,53,2,67,11384373,305,328
Anuel AA,Mercedes Tintia,7925257,7925257,7925257,7925257.0,98,0,0,1.0,1.0,53,1,98,7925257,305,618
Anuel AA,Narcos,4634276,4633313,9267589,4633794.5,174,13,963,1.0747126436781609,1.000207842638734,53,2,174,4634276,305,27
Anuel AA,Quiere Beber,9739397,4208734,121332715,7137218.529411765,45,154,5530663,4.4222222222222225,2.314091838543372,53,17,170,4244495,305,21
Anuel AA,Reggaetonera,6571017,4564331,58014315,5274028.636363637,111,79,2006686,1.7117117117117118,1.4396451528164806,53,11,141,5330085,305,27
Anuel AA,Sbelo,6629453,5675607,24648376,6162094.0,125,71,953846,1.568,1.1680606144858163,53,4,129,6531653,305,618
Anuel AA,Sbelo,6629453,5675607,24648376,6162094.0,125,71,953846,1.568,1.1680606144858163,53,4,125,6629453,305,618
Anuel AA,Secreto,20003882,4609644,353903896,11416254.709677419,11,156,15394238,15.181818181818182,4.3395719929781995,53,31,18,15649853,305,68
Anuel AA,Sola (Remix),5515461,3485350,203183259,4617801.340909091,91,93,2030111,2.021978021978022,1.5824697663075444,53,44,150,3490814,305,728
Apache 207,200 km/h,7591803,5059639,35857142,5976190.333333333,69,83,2532164,2.2028985507246377,1.5004633729797718,19,6,69,7591803,45,283
Apache 207,Angst,5317174,5317174,5317174,5317174.0,149,0,0,1.0,1.0,19,1,149,5317174,45,284
Apache 207,Blulich,9748926,4599408,37818947,6303157.833333333,50,133,5149518,3.66,2.1196045230168754,19,6,50,9748926,45,283
Apache 207,Boot,6375562,6375562,6375562,6375562.0,86,0,0,1.0,1.0,19,1,86,6375562,45,283
Apache 207,Doch in der Nacht,4842757,4842757,4842757,4842757.0,180,0,0,1.0,1.0,19,1,180,4842757,45,283
Apache 207,Fame,10785651,4556947,27296384,6824096.0,45,149,6228704,4.311111111111111,2.3668589957267443,19,4,45,10785651,45,283
Apache 207,Matrix,5724739,5724739,5724739,5724739.0,151,0,0,1.0,1.0,19,1,151,5724739,45,283
Apache 207,Roller,8395606,4732292,122348079,6439372.578947368,66,129,3663314,2.9545454545454546,1.7741098816387493,19,19,116,6038305,45,283
Apache 207,Sie ruft,5752169,5752169,5752169,5752169.0,141,0,0,1.0,1.0,19,1,141,5752169,45,283
Apache 207,Unterwegs,5901418,4913278,10814696,5407348.0,134,35,988140,1.2611940298507462,1.2011162405221116,19,2,134,5901418,45,283
Apache 207,Wieso tust Du dir das an?,9013009,4802708,26708831,6677207.75,52,106,4210301,3.0384615384615383,1.8766514641323186,19,4,52,9013009,45,283
Arcngel,Infeliz,5868668,4550372,48444084,5382676.0,139,60,1318296,1.4316546762589928,1.289711698296315,31,9,196,4550372,71,657
Arcngel,La Jumpa,27059930,10742462,461620431,18464817.24,8,84,16317468,11.5,2.518969115273575,31,25,9,25437188,71,657
Arcngel,Sigues Con El,15689658,4484613,287514447,9274659.58064516,21,179,11205045,9.523809523809524,3.4985533868808747,31,31,104,8233395,71,657
Arcngel,Sigues Con El - Remix,5650019,4398652,33674106,4810586.571428572,120,77,1251367,1.6416666666666666,1.284488747916407,31,7,171,4603769,71,657
Arctic Monkeys,505,11501038,5231064,677034591,9274446.452054795,43,135,6269974,4.1395348837209305,2.198603955141822,88,73,178,5231064,293,227
Arctic Monkeys,American Sports,5238316,5238316,5238316,5238316.0,128,0,0,1.0,1.0,88,1,128,5238316,293,227
Arctic Monkeys,Do I Wanna Know?,8587584,4938586,583020673,6625234.920454546,98,102,3648998,2.0408163265306123,1.738875054519654,88,88,193,5212875,293,227
Arctic Monkeys,Four Out Of Five,8195898,8195898,8195898,8195898.0,55,0,0,1.0,1.0,88,1,55,8195898,293,227
Arctic Monkeys,Golden Trunks,4865399,4865399,4865399,4865399.0,147,0,0,1.0,1.0,88,1,147,4865399,293,227
Arctic Monkeys,I Aint Quite Where I Think I Am,6395032,6395032,6395032,6395032.0,197,0,0,1.0,1.0,88,1,197,6395032,293,227
Arctic Monkeys,I Wanna Be Yours,17295155,5699530,646655693,14057732.456521738,26,163,11595625,7.269230769230769,3.0344879314610154,88,46,189,5699530,293,227
Arctic Monkeys,One Point Perspective,6301161,6301161,6301161,6301161.0,91,0,0,1.0,1.0,88,1,91,6301161,293,227
Arctic Monkeys,Science Fiction,4050311,4050311,4050311,4050311.0,197,0,0,1.0,1.0,88,1,197,4050311,293,227
Arctic Monkeys,Star Treatment,6975933,6975933,6975933,6975933.0,74,0,0,1.0,1.0,88,1,74,6975933,293,227
Arctic Monkeys,The World's First Ever Monster Truck Front Flip,4442120,4442120,4442120,4442120.0,169,0,0,1.0,1.0,88,1,169,4442120,293,227
Arctic Monkeys,Tranquility Base Hotel & Casino,5904665,5904665,5904665,5904665.0,103,0,0,1.0,1.0,88,1,103,5904665,293,227
Arctic Monkeys,Why'd You Only Call Me When You're High?,8667720,4976405,514658754,6598189.153846154,104,96,3691315,1.9230769230769231,1.7417633813968116,88,78,184,5412476,293,227
Aretha Franklin,Respect,4027932,4027932,4027932,4027932.0,185,0,0,1.0,1.0,1,1,185,4027932,0,644
Ariana Grande,34+35,26153463,5344514,515489076,11988118.046511628,5,170,20808949,35.0,4.893515668590259,143,43,5,26153463,844,630
Ariana Grande,"34+35 Remix (feat. Doja Cat, Megan Thee Stallion) - Remix",15379222,5528331,41387155,8277431.0,20,131,9850891,7.55,2.781892401160495,143,5,20,15379222,844,630
Ariana Grande,7 rings,71467874,5002227,1550636676,10843613.11888112,1,198,66465647,199.0,14.287211276097626,143,143,1,71467874,844,630
Ariana Grande,Bad To You (with Normani & Nicki Minaj),10653590,6981052,17634642,8817321.0,37,39,3672538,2.054054054054054,1.5260722882453819,143,2,37,10653590,844,702
Ariana Grande,Beauty and the Beast,5214692,3305748,20564528,4112905.6,110,84,1908944,1.7636363636363637,1.5774620448987642,143,5,171,3522279,844,852
Ariana Grande,Dont Call Me Angel (Charlies Angels) (with Miley Cyrus & Lana Del Rey),32667288,4729105,137203073,12473006.636363637,3,173,27938183,58.666666666666664,6.9077104441538095,143,11,3,32667288,844,702
Ariana Grande,Everyday,5627473,3576664,42879301,4764366.777777778,87,75,2050809,1.8620689655172413,1.5733859820212355,143,9,162,3576664,844,818
Ariana Grande,God is a woman,29847494,4533180,378538738,11470870.848484848,2,196,25314314,99.0,6.5842287312659105,143,33,2,29847494,844,630
Ariana Grande,Into You,5007872,3128949,57686435,3605402.1875,82,117,1878923,2.426829268292683,1.6004965245518543,143,16,115,4112003,844,818
Ariana Grande,Just Look Up (From Dont Look Up),6403701,6403701,6403701,6403701.0,142,0,0,1.0,1.0,143,1,142,6403701,844,630
Ariana Grande,Last Christmas,6305253,6305253,6305253,6305253.0,160,0,0,1.0,1.0,143,1,160,6305253,844,818
Ariana Grande,MONOPOLY (with Victoria Mont),14657758,5873850,46405357,9281071.4,23,97,8783908,5.217391304347826,2.4954259982805147,143,5,79,8019172,844,630
Ariana Grande,NASA,28597101,4752224,84450911,10556363.875,7,175,23844877,26.0,6.0176248005144535,143,8,7,28597101,844,630
Ariana Grande,One Last Time,5016232,3110394,45318176,3776514.6666666665,103,96,1905838,1.9320388349514563,1.6127320204449982,143,12,199,3126641,844,818
Ariana Grande,R.E.M,9833151,4953211,14786362,7393181.0,45,77,4879940,2.7111111111111112,1.9852073735603026,143,2,45,9833151,844,630
Ariana Grande,Santa Baby,9273136,5073522,48146811,6878115.857142857,74,105,4199614,2.418918918918919,1.827751215033659,143,7,158,5381117,844,818
Ariana Grande,Santa Tell Me,38503261,4221612,607167307,16409927.216216216,3,149,34281649,50.666666666666664,9.120511548669086,143,37,84,4899973,844,818
Ariana Grande,Side To Side,12802756,3336128,239180111,6132823.358974359,18,175,9466628,10.722222222222221,3.8376093483223666,143,39,19,11964458,844,818
Ariana Grande,Stuck with U (with Justin Bieber),34310359,5094660,504035633,10500742.354166666,2,191,29215699,96.5,6.734572866491582,143,48,2,34310359,844,71
Ariana Grande,bad idea,27215147,4485687,75637307,10805329.57142857,9,189,22729460,22.0,6.067107892280491,143,7,9,27215147,844,630
Ariana Grande,better off,7427563,7427563,7427563,7427563.0,68,0,0,1.0,1.0,143,1,68,7427563,844,630
Ariana Grande,blazed (feat. Pharrell Williams),7323300,7323300,7323300,7323300.0,70,0,0,1.0,1.0,143,1,70,7323300,844,630
Ariana Grande,bloodline,27700350,5066429,76027906,10861129.42857143,8,154,22633921,20.25,5.467430807774075,143,7,8,27700350,844,630
Ariana Grande,borderline (feat. Missy Elliott),6455372,6455372,6455372,6455372.0,91,0,0,1.0,1.0,143,1,91,6455372,844,630
Ariana Grande,boyfriend (with Social House),31301265,4754501,227960793,12664488.5,3,192,26546764,65.0,6.583501612472055,143,18,3,31301265,844,630
Ariana Grande,"break up with your girlfriend, i'm bored",54707620,4603746,439898870,13330268.787878787,2,182,50103874,92.0,11.883283743282101,143,33,2,54707620,844,630
